rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
18534	12744.7	0	1.#QNAN	0	0.016	0	3.32719e-012	18534	18534	4115.63
16831.4	11468.6	1	1.#QNAN	0	0.015	0	6.47668e-011	16825.6	16831.4	4115.63
16452.5	11049.5	2	1.#QNAN	0	0.016	1	7.97046e-011	16584.8	16452.5	4115.63
16316.3	10835	3	1.#QNAN	0	0.015	0	8.9517e-011	16640.6	16316.3	4115.63
16170.6	10645.2	4	1.#QNAN	0	0.032	0	9.72e-011	16150.4	16170.6	32670.1
16151.3	10597.8	5	1.#QNAN	0	0.015	0	1.03911e-010	16436.1	16151.3	16436.1
16031.7	10458.5	6	1.#QNAN	0	0.016	0	1.2017e-010	15784	16031.7	15923.3
15922.5	10352.4	7	1.#QNAN	0	0.015	0	1.32308e-010	15688.3	15922.5	15716.8
15859.9	10280.8	8	1.#QNAN	0	0.016	0	1.51697e-010	15831.7	15859.9	15653.2
15765	10197.3	9	1.#QNAN	0	0.016	0	1.74521e-010	15436	15765	15506.5
15669.3	10128.1	10	1.#QNAN	0	0.015	0	1.94702e-010	15303.1	15669.3	15382.3
15630.3	10110	11	1.#QNAN	0	0.016	0	2.19267e-010	15548.8	15630.3	15358.2
15565	10068.9	12	1.#QNAN	0	0.031	0	2.5767e-010	15240.3	15565	15291.7
15435.3	9971.58	13	1.#QNAN	0	0.016	0	2.97744e-010	14472.6	15435.3	15127.9
15288.8	9878.01	14	1.#QNAN	0	0.015	0	3.60804e-010	14020.1	15288.8	14946.3
15154.6	9805.78	15	1.#QNAN	0	0.017	0	4.0547e-010	14041.2	15154.6	14787
15037.9	9737.8	16	1.#QNAN	0	0.015	0	5.03402e-010	14143.6	15037.9	14660.1
14887.4	9651.11	17	1.#QNAN	0	0.032	0	5.7326e-010	13566	14887.4	14489.1
14668.9	9502.49	18	1.#QNAN	0	0.015	0	6.15346e-010	12459	14668.9	14234.9
