rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
2006.69	1400.79	0	1.#QNAN	0	0.016	0	3.36862e-008	2006.69	2006.69	4162.21
1782.81	1247.46	1	1.#QNAN	0	0	0	2.67342e-007	1695.04	1782.81	4162.21
1729.8	1213.66	2	1.#QNAN	0	0	0	3.31558e-007	1686.68	1729.8	4162.21
1699.18	1193.58	3	1.#QNAN	0	0.016	0	3.60566e-007	1651.45	1699.18	4162.21
1679.96	1175.86	4	1.#QNAN	0	0	0	3.74091e-007	1636.41	1679.96	37734.5
1664.16	1163.69	5	1.#QNAN	0	0	0	3.89811e-007	1616.05	1664.16	1616.05
1651.76	1152.17	6	1.#QNAN	0	0.015	0	3.88628e-007	1598.68	1651.76	1599.32
1638.34	1140.11	7	1.#QNAN	0	0	0	4.0576e-007	1569.53	1638.34	1584.41
1627.35	1129.3	8	1.#QNAN	0	0	0	4.15118e-007	1563.86	1627.35	1575.54
1619.09	1120.27	9	1.#QNAN	0	0	0	4.30922e-007	1567.65	1619.09	1571.35
1609.49	1111.64	10	1.#QNAN	0	0.016	0	4.43959e-007	1530.86	1609.49	1562.87
1599.98	1102.47	11	1.#QNAN	0	0	0	4.49338e-007	1521.43	1599.98	1554.8
1590.81	1094.41	12	1.#QNAN	0	0	0	4.69534e-007	1502.13	1590.81	1546.65
1582.41	1086.1	13	1.#QNAN	0	0.015	0	4.62129e-007	1496.45	1582.41	1539.52
1573.75	1077.76	14	1.#QNAN	0	0	0	4.8386e-007	1485.26	1573.75	1531.88
1565.57	1069.15	15	1.#QNAN	0	0	0	4.75951e-007	1471.93	1565.57	1524.74
1556.61	1060.76	16	1.#QNAN	0	0.016	0	4.99025e-007	1446.15	1556.61	1516.44
1549.62	1053.32	17	1.#QNAN	0	0	0	5.02705e-007	1464.68	1549.62	1510.88
1543.02	1045.82	18	1.#QNAN	0	0	0	5.10487e-007	1463.63	1543.02	1505.68
1536.55	1038.99	19	1.#QNAN	0	0.016	0	5.30025e-007	1453.22	1536.55	1500.45
1529.76	1032.43	20	1.#QNAN	0	0	0	5.1467e-007	1433.18	1529.76	1494.59
1523.52	1025.66	21	1.#QNAN	0	0	0	5.16508e-007	1438.04	1523.52	1489.4
1517.05	1019.52	22	1.#QNAN	0	0	0	5.21686e-007	1413.22	1517.05	1483.68
1510.97	1013.54	23	1.#QNAN	0	0.015	0	5.24978e-007	1415.98	1510.97	1478.57
1504.82	1007.63	24	1.#QNAN	0	0	0	5.42607e-007	1407.87	1504.82	1473.13
1499.23	1002.15	25	1.#QNAN	0	0	0	5.40793e-007	1401.76	1499.23	1468.41
1494.53	997.394	26	1.#QNAN	0	0.016	0	5.57232e-007	1429.18	1494.53	1464.77
1489.73	992.883	27	1.#QNAN	0	0	0	5.56208e-007	1403.98	1489.73	1460.79
1484.78	988.115	28	1.#QNAN	0	0	0	5.70693e-007	1388.25	1484.78	1456.54
