rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
23288.4	18436.1	0	1.#QNAN	0	0.016	0	1.51105e-011	23288.4	23288.4	4115.63
22845.3	17891.3	1	1.#QNAN	0	0	0	2.76993e-010	22985.7	22845.3	4115.63
22766.3	17822.7	2	1.#QNAN	0	0.016	0	3.56655e-010	22934.3	22766.3	4115.63
22645.7	17752.1	3	1.#QNAN	0	0.015	0	4.1094e-010	22589.7	22645.7	4115.63
22499.3	17606.9	4	1.#QNAN	0	0	0	4.54776e-010	22166.2	22499.3	32670.1
22399.4	17504.4	5	1.#QNAN	0	0.016	0	5.16209e-010	22106.6	22399.4	22106.6
22259.8	17366.4	6	1.#QNAN	0	0	0	5.7078e-010	21651.1	22259.8	21826.7
22115.2	17220.8	7	1.#QNAN	0	0.015	0	6.05198e-010	21307.9	22115.2	21604.5
21974	17075.8	8	1.#QNAN	0	0	0	7.11539e-010	21042	21974	21439
21782.5	16888.8	9	1.#QNAN	0	0.016	0	8.06207e-010	20404.3	21782.5	21190
21583.8	16704.1	10	1.#QNAN	0	0.016	0	9.21275e-010	19987.7	21583.8	20942
21333.8	16476.1	11	1.#QNAN	0	0	0	1.09762e-009	19062.3	21333.8	20627.3
21022.8	16196.7	12	1.#QNAN	0	0.015	0	1.28346e-009	17927.7	21022.8	20236.1
20688.8	15904.4	13	1.#QNAN	0	0	0	1.49661e-009	17201.4	20688.8	19829.6
20298.1	15561.2	14	1.#QNAN	0	0.016	0	1.81557e-009	15844.9	20298.1	19353.8
19895.3	15214.3	15	1.#QNAN	0	0.015	0	2.20528e-009	14962.3	19895.3	18876.7
19482.3	14855.9	16	1.#QNAN	0	0	0	2.52962e-009	14148.7	19482.3	18402.8
19063.9	14494.5	17	1.#QNAN	0	0.016	0	2.89011e-009	13451.9	19063.9	17933.1
18650.9	14138.5	18	1.#QNAN	0	0	0	3.10298e-009	12791	18650.9	17479.5
18231	13779.2	19	1.#QNAN	0	0.016	0	3.7333e-009	12088.4	18231	17024.2
17845.7	13452.1	20	1.#QNAN	0	0.015	0	4.09092e-009	11991.6	17845.7	16619.5
17473.5	13137.3	21	1.#QNAN	0	0.016	0	4.06768e-009	11582	17473.5	16234.5
17119.1	12839.4	22	1.#QNAN	0	0	0	4.24599e-009	11299.3	17119.1	15875.4
16780.2	12552.6	23	1.#QNAN	0	0.015	0	4.6382e-009	11045.2	16780.2	15537
16441.7	12270.7	24	1.#QNAN	0	0.016	0	5.18192e-009	10546.5	16441.7	15199.8
16123.3	12007.1	25	1.#QNAN	0	0	0	5.21039e-009	10412.7	16123.3	14887.5
15820.3	11756.1	26	1.#QNAN	0	0.016	0	5.74365e-009	10200.5	15820.3	14594.5
15529.1	11517.6	27	1.#QNAN	0	0.015	0	5.994e-009	9968.84	15529.1	14315.2
15261.8	11300.4	28	1.#QNAN	0	0	0	5.89311e-009	9966.31	15261.8	14063.7
15009	11095	29	1.#QNAN	0	0.016	0	5.80394e-009	9903.17	15009	13828.4
14761.4	10895.7	30	1.#QNAN	0	0	0	6.01686e-009	9560.51	14761.4	13598.4
14525.7	10704.7	31	1.#QNAN	0	0.015	0	6.44163e-009	9488.76	14525.7	13381.3
14316.5	10534	32	1.#QNAN	0	0	0	6.78492e-009	9708.78	14316.5	13193.6
14112.5	10370	33	1.#QNAN	0	0.016	0	6.82538e-009	9519.75	14112.5	13010.9
13911	10208.6	34	1.#QNAN	0	0.016	0	6.85825e-009	9230.64	13911	12829.6
13721.7	10057.3	35	1.#QNAN	0	0	0	6.93759e-009	9146.57	13721.7	12660.9
13542.9	9913.93	36	1.#QNAN	0	0.015	0	7.32221e-009	9157.79	13542.9	12503
13372	9776.52	37	1.#QNAN	0	0	0	7.38156e-009	9094.88	13372	12352.9
