rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
11110.1	6726.41	0	1.#QNAN	0	0	0	1.04302e-010	11110.1	11110.1	3880.47
10381.6	6160.71	1	1.#QNAN	0	0.016	0	1.99257e-009	10400.9	10381.6	3880.47
10153.3	5960.05	2	1.#QNAN	0	0.015	0	2.74861e-009	10086.5	10153.3	3880.47
9954.16	5837.61	3	1.#QNAN	0	0.016	0	2.95828e-009	9564.73	9954.16	3880.47
9831.78	5763.79	4	1.#QNAN	0	0.015	0	3.25451e-009	9549.84	9831.78	37687.6
9680.26	5677.85	5	1.#QNAN	0	0.016	0	3.61752e-009	9117.25	9680.26	9117.25
9511.42	5576.42	6	1.#QNAN	0	0.016	0	4.28245e-009	8640.14	9511.42	8822.01
9323.25	5472.11	7	1.#QNAN	0	0.015	0	4.87742e-009	8208.83	9323.25	8572.99
9135.46	5373.45	8	1.#QNAN	0	0.016	0	5.43014e-009	7846.03	9135.46	8363.41
8943.27	5269.79	9	1.#QNAN	0	0.015	0	6.31202e-009	7509.7	8943.27	8154.13
8758.24	5167.38	10	1.#QNAN	0	0	0	7.88176e-009	7223.12	8758.24	7962.58
8580.51	5070.57	11	1.#QNAN	0	0.016	0	8.74269e-009	7026.7	8580.51	7786.21
8389.87	4963.89	12	1.#QNAN	0	0.016	0	9.78862e-009	6568.29	8389.87	7597.18
8200.37	4858.11	13	1.#QNAN	0	0.015	0	1.1328e-008	6279.75	8200.37	7408.15
8013.58	4757.34	14	1.#QNAN	0	0.016	0	1.2651e-008	5966.69	8013.58	7226.38
7825.21	4653.3	15	1.#QNAN	0	0.015	0	1.46817e-008	5646.67	7825.21	7042.8
7647.09	4558.04	16	1.#QNAN	0	0.016	0	1.68593e-008	5508.8	7647.09	6872.9
7472.61	4463.37	17	1.#QNAN	0	0.016	0	1.85151e-008	5292.04	7472.61	6708.82
7304.1	4371.84	18	1.#QNAN	0	0.015	0	2.16444e-008	5142.57	7304.1	6552.54
7144.02	4288.65	19	1.#QNAN	0	0.016	0	2.19719e-008	4937.76	7144.02	6404.72
6991.25	4206.74	20	1.#QNAN	0	0	0	2.52251e-008	4861.34	6991.25	6265.78
6845.18	4128.93	21	1.#QNAN	0	0.015	0	2.57085e-008	4773.08	6845.18	6135.06
6700.55	4051.96	22	1.#QNAN	0	0.016	0	2.77406e-008	4592.33	6700.55	6005.23
6565	3979.74	23	1.#QNAN	0	0.016	0	2.96313e-008	4510.21	6565	5885.11
6433.79	3910.19	24	1.#QNAN	0	0.015	0	3.18154e-008	4450.82	6433.79	5770.15
6308.52	3845.32	25	1.#QNAN	0	0.016	0	3.22518e-008	4369.01	6308.52	5661.19
6188.55	3784.03	26	1.#QNAN	0	0.015	0	3.6663e-008	4299.58	6188.55	5557.49
6075.86	3725.37	27	1.#QNAN	0	0	0	3.70425e-008	4269	6075.86	5461.8
