rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
2210.46	1521.82	0	1.#QNAN	0	0.016	0	5.28972e-008	2210.46	2210.46	4115.63
1751.24	1186.14	1	1.#QNAN	0	0.016	0	2.06108e-007	1587.14	1751.24	4115.63
1652.32	1108.58	2	1.#QNAN	0	0	0	4.53479e-007	1576.06	1652.32	4115.63
1613.82	1074.32	3	1.#QNAN	0	0.015	0	4.46464e-007	1576.08	1613.82	4115.63
1592.53	1054.3	4	1.#QNAN	0	0	0	4.79727e-007	1561.52	1592.53	32670.1
1578.52	1042.71	5	1.#QNAN	0	0.016	0	4.83407e-007	1544.14	1578.52	1544.14
1562.71	1028.38	6	1.#QNAN	0	0.015	0	4.99789e-007	1502.64	1562.71	1517.6
1552.71	1019.69	7	1.#QNAN	0	0	0	4.95437e-007	1507.9	1552.71	1511.77
1543.19	1011.48	8	1.#QNAN	0	0.016	0	5.14621e-007	1493.92	1543.19	1504.28
1534.79	1004.22	9	1.#QNAN	0	0.016	0	5.18778e-007	1486.2	1534.79	1498.62
1526.88	997.234	10	1.#QNAN	0	0	0	5.25003e-007	1473.17	1526.88	1492.55
1519.24	991.417	11	1.#QNAN	0	0.015	0	5.30768e-007	1459.17	1519.24	1485.93
1512.47	984.628	12	1.#QNAN	0	0.016	0	5.2344e-007	1459.06	1512.47	1480.18
1506.33	979.024	13	1.#QNAN	0	0	0	5.28616e-007	1457.02	1506.33	1475.67
1498.57	972.781	14	1.#QNAN	0	0.015	0	5.38213e-007	1423.11	1498.57	1468.46
1491.93	967.583	15	1.#QNAN	0	0	0	5.51527e-007	1424.22	1491.93	1462.77
1485.73	962.274	16	1.#QNAN	0	0.016	0	5.46119e-007	1423.52	1485.73	1457.7
1479.84	958.004	17	1.#QNAN	0	0.016	0	5.59139e-007	1417.26	1479.84	1452.9
1475.41	954.043	18	1.#QNAN	0	0	0	5.68526e-007	1428.56	1475.41	1449.8
1470.88	950.413	19	1.#QNAN	0	0.015	0	5.50917e-007	1414.35	1470.88	1446.23
1466.37	946.646	20	1.#QNAN	0	0.016	0	5.5026e-007	1406.75	1466.37	1442.55
1462.79	944.1	21	1.#QNAN	0	0	0	5.6701e-007	1419.65	1462.79	1440.09
1458.98	940.389	22	1.#QNAN	0	0.015	0	5.59395e-007	1410.31	1458.98	1437.21
1455.71	937.388	23	1.#QNAN	0	0	0	5.56946e-007	1417.6	1455.71	1434.91
1451.71	933.853	24	1.#QNAN	0	0.016	0	5.54825e-007	1388.15	1451.71	1431.53
1448.73	931.045	25	1.#QNAN	0	0	0	5.70828e-007	1406.35	1448.73	1429.32
1446.22	928.622	26	1.#QNAN	0	0.016	0	5.80432e-007	1405.91	1446.22	1427.56
1443.18	926.647	27	1.#QNAN	0	0.015	0	5.64972e-007	1389.37	1443.18	1425.08
1441.59	924.624	28	1.#QNAN	0	0	0	5.67911e-007	1428.2	1441.59	1424.29
1438.41	922.108	29	1.#QNAN	0	0.016	0	5.60155e-007	1373.32	1438.41	1421.49
1436.18	920.061	30	1.#QNAN	0	0	0	5.76022e-007	1393.12	1436.18	1419.8
1434.66	918.467	31	1.#QNAN	0	0.015	0	5.62505e-007	1412.51	1434.66	1418.91
1432.94	917.062	32	1.#QNAN	0	0	0	5.65242e-007	1396.58	1432.94	1417.6
1431.67	915.071	33	1.#QNAN	0	0	0	5.70669e-007	1412.68	1431.67	1416.8
1429.66	913.095	34	1.#QNAN	0	0.016	0	5.83294e-007	1388.03	1429.66	1415.11
1428.39	911.08	35	1.#QNAN	0	0	0	5.92204e-007	1408.77	1428.39	1414.21
1427.27	908.969	36	1.#QNAN	0	0.015	0	5.95983e-007	1424.83	1427.27	1413.49
1425.51	906.633	37	1.#QNAN	0	0	0	6.03805e-007	1410.99	1425.51	1411.96
1423.97	904.158	38	1.#QNAN	0	0.016	0	6.38663e-007	1428.04	1423.97	1410.68
1422.81	901.806	39	1.#QNAN	0	0.015	0	6.36769e-007	1453.74	1422.81	1409.86
1421.81	899.481	40	1.#QNAN	0	0	0	6.40244e-007	1461.15	1421.81	1409.16
1420.91	897.24	41	1.#QNAN	0	0.016	0	6.33308e-007	1465.32	1420.91	1408.59
1420.73	895.258	42	1.#QNAN	0	0	0	6.38481e-007	1490.02	1420.73	1408.82
1419.45	892.9	43	1.#QNAN	0	0.016	0	6.54659e-007	1436.36	1419.45	1407.79
1419.08	891.123	44	1.#QNAN	0	0	0	6.42301e-007	1468.66	1419.08	1407.78
1418.68	889.282	45	1.#QNAN	0	0.015	0	6.63119e-007	1467.97	1418.68	1407.71
1418.05	887.737	46	1.#QNAN	0	0.016	0	6.33647e-007	1453.42	1418.05	1407.37
1417.9	886.288	47	1.#QNAN	0	0	0	6.54892e-007	1478.27	1417.9	1407.56
1417.81	884.989	48	1.#QNAN	0	0.015	0	6.45152e-007	1483.7	1417.81	1407.81
1417.9	883.28	49	1.#QNAN	0	0	0	6.38266e-007	1502.72	1417.9	1408.26
1418.72	882.243	50	1.#QNAN	0	0.016	0	6.50151e-007	1536.92	1418.72	1409.5
1419.34	880.903	51	1.#QNAN	0	0	0	6.69538e-007	1534.11	1419.34	1410.53
1419.96	879.944	52	1.#QNAN	0	0.016	0	6.47996e-007	1519.51	1419.96	1411.51
1420.84	879.069	53	1.#QNAN	0	0.015	0	6.33675e-007	1534.24	1420.84	1412.78
1421.43	877.799	54	1.#QNAN	0	0	0	6.54802e-007	1528.59	1421.43	1413.73
1421.57	876.733	55	1.#QNAN	0	0.016	0	6.79797e-007	1509.38	1421.57	1414.15
1421.72	875.759	56	1.#QNAN	0	0	0	6.75253e-007	1500.85	1421.72	1414.54
1421.9	874.921	57	1.#QNAN	0	0.015	0	6.55342e-007	1510.14	1421.9	1414.98
1421.65	874.08	58	1.#QNAN	0	0	0	6.53599e-007	1471.93	1421.65	1414.91
1421.59	873.183	59	1.#QNAN	0	0.016	0	6.54418e-007	1482.07	1421.59	1415.08
1421.08	872.279	60	1.#QNAN	0	0.016	0	6.50441e-007	1449.08	1421.08	1414.75
1421.15	871.508	61	1.#QNAN	0	0	0	6.46275e-007	1493.51	1421.15	1415.06
1421.06	870.602	62	1.#QNAN	0	0.015	0	6.54892e-007	1485.01	1421.06	1415.19
1421.09	869.916	63	1.#QNAN	0	0	0	6.63612e-007	1489.77	1421.09	1415.41
1421.41	869.26	64	1.#QNAN	0	0.016	0	6.59171e-007	1515.95	1421.41	1415.94
1421.78	868.745	65	1.#QNAN	0	0.015	0	6.50607e-007	1518.35	1421.78	1416.51
1422.29	868.003	66	1.#QNAN	0	0	0	6.37577e-007	1521.95	1422.29	1417.24
1422.9	867.509	67	1.#QNAN	0	0.016	0	6.54922e-007	1532.25	1422.9	1418.08
1423.14	866.909	68	1.#QNAN	0	0	0	6.65968e-007	1488.68	1423.14	1418.5
1423.36	866.125	69	1.#QNAN	0	0.016	0	6.61182e-007	1488.11	1423.36	1418.89
1423.9	865.213	70	1.#QNAN	0	0	0	6.65155e-007	1517.86	1423.9	1419.62
1424.24	864.557	71	1.#QNAN	0	0.015	0	6.48681e-007	1505.81	1424.24	1420.12
1424.44	863.753	72	1.#QNAN	0	0.016	0	6.70608e-007	1501.55	1424.44	1420.47
1424.78	863	73	1.#QNAN	0	0	0	6.41012e-007	1523.38	1424.78	1420.97
1425.87	862.644	74	1.#QNAN	0	0.015	0	6.68045e-007	1583.6	1425.87	1422.28
