rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
25466.3	19342.5	0	1.#QNAN	0	0	0	1.76356e-011	25466.3	25466.3	4162.21
25229.6	19063.9	1	1.#QNAN	0	0.016	0	3.56241e-010	25174.3	25229.6	4162.21
24958.8	18789.6	2	1.#QNAN	0	0	0	4.28823e-010	24571	24958.8	4162.21
24796.3	18639	3	1.#QNAN	0	0.016	0	4.66213e-010	24458.1	24796.3	4162.21
24507.4	18380.9	4	1.#QNAN	0	0.015	0	5.27299e-010	23599.2	24507.4	37734.5
24244.1	18146	5	1.#QNAN	0	0	0	6.09322e-010	23236.6	24244.1	23236.6
24008.6	17948.4	6	1.#QNAN	0	0.016	0	6.77652e-010	22837.5	24008.6	22964
23751.6	17741.5	7	1.#QNAN	0	0	0	7.28509e-010	22276	23751.6	22686.6
23464.3	17501.4	8	1.#QNAN	0	0.015	0	8.42222e-010	21471.1	23464.3	22341.3
23202.4	17290.5	9	1.#QNAN	0	0	0	9.01733e-010	21183.3	23202.4	22078.5
22868.1	17009.5	10	1.#QNAN	0	0.016	0	9.7709e-010	19994.2	22868.1	21687.6
22581.9	16784.4	11	1.#QNAN	0	0	0	1.08076e-009	19824.2	22581.9	21387.9
22324.6	16586.9	12	1.#QNAN	0	0	0	1.16296e-009	19498.5	22324.6	21128.8
22035.4	16364.4	13	1.#QNAN	0	0.015	0	1.32846e-009	18605.1	22035.4	20826.8
21728.5	16136.4	14	1.#QNAN	0	0	0	1.45343e-009	17819.7	21728.5	20500.1
21379.6	15871.4	15	1.#QNAN	0	0.016	0	1.64396e-009	16539.6	21379.6	20116.6
21067.2	15633.7	16	1.#QNAN	0	0	0	1.89202e-009	16442.1	21067.2	19790.4
20712.6	15370.9	17	1.#QNAN	0	0.015	0	2.01564e-009	15180.2	20712.6	19409.6
20394.2	15141.7	18	1.#QNAN	0	0	0	2.32171e-009	15081	20394.2	19079.3
20042.7	14883.1	19	1.#QNAN	0	0.016	0	2.51744e-009	13853.6	20042.7	18705.5
19710.1	14641.4	20	1.#QNAN	0	0.016	0	2.91519e-009	13561.1	19710.1	18359.6
19355.9	14381.3	21	1.#QNAN	0	0	0	3.09655e-009	12503.9	19355.9	17988.3
19012.9	14130.2	22	1.#QNAN	0	0.015	0	3.53307e-009	12087.4	19012.9	17632.6
18676.5	13887.2	23	1.#QNAN	0	0.016	0	4.05049e-009	11687.3	18676.5	17287.5
18336.2	13638.4	24	1.#QNAN	0	0	0	4.36254e-009	11099.2	18336.2	16938.9
18000.9	13390.1	25	1.#QNAN	0	0.015	0	5.18335e-009	10661.2	18000.9	16598
17684.9	13156.9	26	1.#QNAN	0	0	0	5.33709e-009	10643.4	17684.9	16281.3
17364.7	12921.7	27	1.#QNAN	0	0.016	0	6.17237e-009	9952.59	17364.7	15959.4
17049	12691	28	1.#QNAN	0	0.016	0	7.06172e-009	9516.55	17049	15643.1
16740	12467.4	29	1.#QNAN	0	0	0	7.89339e-009	9109.08	16740	15335
16441.4	12249.2	30	1.#QNAN	0	0.015	0	8.5593e-009	8899.49	16441.4	15040
16148.9	12034.1	31	1.#QNAN	0	0.016	0	9.5727e-009	8592.82	16148.9	14752.2
15863.4	11824.9	32	1.#QNAN	0	0	0	1.07877e-008	8269.37	15863.4	14472.7
15585.6	11619.3	33	1.#QNAN	0	0.015	0	1.14282e-008	8147.05	15585.6	14202.1
15317.2	11420.9	34	1.#QNAN	0	0	0	1.26114e-008	7927.05	15317.2	13941.8
15050.4	11223	35	1.#QNAN	0	0.016	0	1.39968e-008	7466.49	15050.4	13683.1
14795.4	11035.6	36	1.#QNAN	0	0.016	0	1.51408e-008	7372.24	14795.4	13437.4
14546.9	10852.4	37	1.#QNAN	0	0	0	1.66144e-008	7214.04	14546.9	13198.6
14309	10675.4	38	1.#QNAN	0	0.015	0	1.80504e-008	6938.77	14309	12971.3
14076.6	10503.7	39	1.#QNAN	0	0.016	0	1.97043e-008	6717	14076.6	12749.7
13850.9	10336.6	40	1.#QNAN	0	0	0	2.15379e-008	6476.2	13850.9	12534.9
13631.4	10174	41	1.#QNAN	0	0.015	0	2.21297e-008	6250.25	13631.4	12326.7
13417.8	10016.7	42	1.#QNAN	0	0	0	2.3567e-008	6147.84	13417.8	12124.7
13210.5	9863.73	43	1.#QNAN	0	0.016	0	2.62038e-008	6067.57	13210.5	11929.2
13009.4	9715.46	44	1.#QNAN	0	0.016	0	2.96594e-008	5935.5	13009.4	11740.1
12811.7	9569.51	45	1.#QNAN	0	0	0	3.10943e-008	5592.05	12811.7	11554.3
12621.7	9429.09	46	1.#QNAN	0	0.015	0	3.27095e-008	5534.42	12621.7	11376.5
12437.1	9292.49	47	1.#QNAN	0	0	0	3.49436e-008	5325	12437.1	11203.9
12256.1	9158.33	48	1.#QNAN	0	0.016	0	3.67071e-008	5131.71	12256.1	11034.8
12079.1	9027.3	49	1.#QNAN	0	0.015	0	4.19768e-008	5018.79	12079.1	10869.2
11905.9	8898.96	50	1.#QNAN	0	0	0	4.45048e-008	4847.22	11905.9	10707.6
11737.5	8773.46	51	1.#QNAN	0	0.016	0	4.79313e-008	4723.05	11737.5	10550.6
11573.9	8651.4	52	1.#QNAN	0	0	0	4.9815e-008	4676.14	11573.9	10398.4
11413.8	8531.74	53	1.#QNAN	0	0.016	0	5.34542e-008	4657.88	11413.8	10249.8
11258.2	8415.93	54	1.#QNAN	0	0	0	5.57626e-008	4483.05	11258.2	10105.5
11106.1	8302.63	55	1.#QNAN	0	0.015	0	5.92101e-008	4364.59	11106.1	9964.54
10958.6	8192.59	56	1.#QNAN	0	0.016	0	6.40613e-008	4339.3	10958.6	9828.36
10815.3	8086.84	57	1.#QNAN	0	0	0	6.52445e-008	4267.61	10815.3	9696.39
