rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
16779	11178.8	0	1.#QNAN	0	0.016	0	4.5316e-012	16779	16779	4115.63
15846.4	10547.4	1	1.#QNAN	0	0.016	0	9.37794e-011	16485.8	15846.4	4115.63
15912.1	10526.2	2	1.#QNAN	0	0	0	1.15073e-010	16735	15912.1	4115.63
15887.7	10469.9	3	1.#QNAN	0	0.015	0	1.25969e-010	16352.5	15887.7	4115.63
15779.7	10338.7	4	1.#QNAN	0	0.016	0	1.39998e-010	15840.9	15779.7	32670.1
15782.4	10304.2	5	1.#QNAN	0	0.015	0	1.48536e-010	16175.3	15782.4	16175.3
15758.2	10255.6	6	1.#QNAN	0	0.016	0	1.63908e-010	15907.9	15758.2	15893.5
15711.6	10207.6	7	1.#QNAN	0	0.016	0	1.72872e-010	15760.6	15711.6	15728.2
15613.7	10110.9	8	1.#QNAN	0	0	0	1.94394e-010	15434.8	15613.7	15531.6
15529.9	10043.5	9	1.#QNAN	0	0.015	0	2.18552e-010	15217.2	15529.9	15393.7
15424.7	9964.01	10	1.#QNAN	0	0.016	0	2.38695e-010	14836.8	15424.7	15233.7
15343.7	9896.2	11	1.#QNAN	0	0.015	0	2.6152e-010	14890.3	15343.7	15128.6
15237.4	9817.27	12	1.#QNAN	0	0.016	0	3.01192e-010	14372.9	15237.4	14991.5
15160.6	9767.75	13	1.#QNAN	0	0.016	0	3.26138e-010	14647.2	15160.6	14906.6
15048.4	9687.15	14	1.#QNAN	0	0.015	0	3.81415e-010	13946	15048.4	14768
14939	9612.07	15	1.#QNAN	0	0.016	0	4.41192e-010	13726.1	14939	14640.6
14837.5	9547.8	16	1.#QNAN	0	0.015	0	4.7875e-010	13737.7	14837.5	14527.3
14713.5	9463.42	17	1.#QNAN	0	0.016	0	5.668e-010	13152.6	14713.5	14386.5
14589.1	9380.76	18	1.#QNAN	0	0	0	6.83019e-010	12949.6	14589.1	14244.2
14442	9284.34	19	1.#QNAN	0	0.016	0	7.9254e-010	12745.1	14442	14076.6
14273.4	9176.24	20	1.#QNAN	0	0.015	0	9.43228e-010	12091.1	14273.4	13883.6
14090.2	9061.26	21	1.#QNAN	0	0.016	0	1.05298e-009	11637.4	14090.2	13675.6
13885.2	8927.95	22	1.#QNAN	0	0.015	0	1.15598e-009	11119.3	13885.2	13444.4
13671.7	8792.39	23	1.#QNAN	0	0.016	0	1.30411e-009	10914.9	13671.7	13206.5
13446.3	8650.01	24	1.#QNAN	0	0.016	0	1.52346e-009	10467.2	13446.3	12956.7
13224.1	8518.61	25	1.#QNAN	0	0.015	0	1.66486e-009	10130.3	13224.1	12714.5
12998.8	8386.56	26	1.#QNAN	0	0.016	0	1.86519e-009	9925.13	12998.8	12471.7
12777.1	8249.55	27	1.#QNAN	0	0.015	0	1.95616e-009	9864.7	12777.1	12236.1
12567.1	8123.62	28	1.#QNAN	0	0	0	2.16638e-009	9818.22	12567.1	12015.6
12375.6	8010.16	29	1.#QNAN	0	0.016	0	2.43238e-009	9784.12	12375.6	11818.5
12181.3	7896.97	30	1.#QNAN	0	0.016	0	2.47592e-009	9445.17	12181.3	11619.3
11997.5	7791.59	31	1.#QNAN	0	0.015	0	2.64429e-009	9478.94	11997.5	11433.9
11823.8	7693.71	32	1.#QNAN	0	0.016	0	2.86209e-009	9484.23	11823.8	11261
11658	7599.39	33	1.#QNAN	0	0.015	0	2.87165e-009	9488.25	11658	11097.5
11502.8	7511.43	34	1.#QNAN	0	0.016	0	3.03398e-009	9305.23	11502.8	10946.4
11352.2	7426.31	35	1.#QNAN	0	0.016	0	3.2162e-009	9345.76	11352.2	10801.1
11210.8	7344.11	36	1.#QNAN	0	0	0	3.37678e-009	9285.57	11210.8	10666.4
11080.4	7268.21	37	1.#QNAN	0	0.015	0	3.52096e-009	9164.04	11080.4	10544.1
10954.3	7192.62	38	1.#QNAN	0	0.016	0	3.51609e-009	9103.29	10954.3	10426.3
10835	7122.37	39	1.#QNAN	0	0.015	0	3.6372e-009	9025.56	10835	10315.8
10717.6	7050.11	40	1.#QNAN	0	0.016	0	3.80608e-009	8882.05	10717.6	10206.9
10613.8	6987.39	41	1.#QNAN	0	0.016	0	4.02354e-009	9062.23	10613.8	10113.2
10509	6925.09	42	1.#QNAN	0	0	0	3.94852e-009	8890.17	10509	10018.1
10409.5	6864.62	43	1.#QNAN	0	0.015	0	4.16338e-009	8856.15	10409.5	9928.63
10313.7	6806.21	44	1.#QNAN	0	0.016	0	4.24288e-009	8668.85	10313.7	9842.6
10219	6749.15	45	1.#QNAN	0	0.015	0	4.40754e-009	8513.66	10219	9757.39
10135.3	6699.62	46	1.#QNAN	0	0.016	0	4.41877e-009	8826.51	10135.3	9684.18
10046.9	6645.68	47	1.#QNAN	0	0.016	0	4.45855e-009	8400.57	10046.9	9605.08
9960.38	6592.43	48	1.#QNAN	0	0.015	0	4.68019e-009	8320.18	9960.38	9527.84
9881.91	6544.48	49	1.#QNAN	0	0.016	0	5.07949e-009	8631.65	9881.91	9459.15
9806.48	6497.8	50	1.#QNAN	0	0	0	5.13002e-009	8480.8	9806.48	9393.09
9732.62	6450.33	51	1.#QNAN	0	0.015	0	5.03896e-009	8411.16	9732.62	9328.37
9660.22	6404.53	52	1.#QNAN	0	0.016	0	5.41775e-009	8339.08	9660.22	9264.92
9587.74	6360.17	53	1.#QNAN	0	0.016	0	5.60823e-009	8237.32	9587.74	9200.91
9518.43	6317.78	54	1.#QNAN	0	0.015	0	5.82555e-009	8311.4	9518.43	9140.01
9452.25	6276.64	55	1.#QNAN	0	0.016	0	5.9455e-009	8205.87	9452.25	9082
9385.25	6234.5	56	1.#QNAN	0	0.015	1	6.13347e-009	8041	9385.25	9022.83
9321.1	6194.21	57	1.#QNAN	0	0	0	6.2544e-009	7998.62	9321.1	8966.42
9255.91	6153.89	58	1.#QNAN	0	0.016	0	6.24854e-009	7899.85	9255.91	8908.64
9194.11	6114.72	59	1.#QNAN	0	0.016	0	7.18567e-009	7920.29	9194.11	8854.05
9132.6	6076.37	60	1.#QNAN	0	0.015	0	6.90931e-009	7808.66	9132.6	8799.24
9073.13	6038.34	61	1.#QNAN	0	0.016	0	7.11452e-009	7623.86	9073.13	8746.48
9014.53	6000.37	62	1.#QNAN	0	0.015	0	7.65875e-009	7535.01	9014.53	8694.35
8958.47	5964.8	63	1.#QNAN	0	0.016	0	7.39843e-009	7582.41	8958.47	8644.67
8904.24	5930.07	64	1.#QNAN	0	0	0	7.95003e-009	7566.06	8904.24	8596.65
8850.62	5895.51	65	1.#QNAN	0	0.016	0	7.9053e-009	7460.81	8850.62	8548.99
8796.8	5861.6	66	1.#QNAN	0	0.015	0	8.08702e-009	7446.61	8796.8	8501.06
8746.04	5828.98	67	1.#QNAN	0	0.016	0	8.1957e-009	7405.24	8746.04	8456.07
8698.38	5797.99	68	1.#QNAN	0	0.015	0	8.87307e-009	7360.04	8698.38	8414.07
8651.45	5768	69	1.#QNAN	0	0.016	0	8.80827e-009	7335.94	8651.45	8372.79
8603.55	5736.85	70	1.#QNAN	0	0	0	9.23105e-009	7183.18	8603.55	8330.18
8556.88	5706.52	71	1.#QNAN	0	0.016	0	9.25406e-009	7176.19	8556.88	8288.74
8510.55	5676.88	72	1.#QNAN	0	0.015	0	9.38555e-009	7068.13	8510.55	8247.37
8465.2	5647.47	73	1.#QNAN	0	0.016	0	9.54333e-009	7007.34	8465.2	8206.89
8420.95	5618.94	74	1.#QNAN	0	0.015	0	9.68751e-009	7011.89	8420.95	8167.44
8375.45	5589.19	75	1.#QNAN	0	0.016	0	1.01645e-008	6815.46	8375.45	8126.42
8332.19	5560.89	76	1.#QNAN	0	0	0	1.07803e-008	6896.01	8332.19	8087.66
8288.97	5532.03	77	1.#QNAN	0	0.016	0	1.0285e-008	6779.23	8288.97	8048.71
8246.86	5503.62	78	1.#QNAN	0	0.015	0	1.11478e-008	6743.02	8246.86	8010.7
8205.84	5476.14	79	1.#QNAN	0	0.016	0	1.11525e-008	6749.78	8205.84	7973.87
8164.79	5447.92	80	1.#QNAN	0	0.015	0	1.15634e-008	6680.2	8164.79	7936.88
8125.8	5421.17	81	1.#QNAN	0	0.016	0	1.20755e-008	6681.86	8125.8	7901.8
8085.8	5394.17	82	1.#QNAN	0	0.016	0	1.17653e-008	6461.5	8085.8	7865.45
8048.61	5368.53	83	1.#QNAN	0	0	0	1.23073e-008	6551.37	8048.61	7831.98
8011.07	5342.82	84	1.#QNAN	0	0.015	0	1.27992e-008	6459.33	8011.07	7797.95
7974.34	5317.7	85	1.#QNAN	0	0.016	0	1.32362e-008	6493.6	7974.34	7764.66
7938.89	5292.94	86	1.#QNAN	0	0.015	0	1.27654e-008	6410.73	7938.89	7732.44
7904.03	5268.9	87	1.#QNAN	0	0.016	0	1.27163e-008	6474.16	7904.03	7700.87
7867.55	5243.73	88	1.#QNAN	0	0.016	0	1.36269e-008	6292.55	7867.55	7667.4
7832.51	5219	89	1.#QNAN	0	0	0	1.41836e-008	6346.07	7832.51	7635.4
7799.86	5195.82	90	1.#QNAN	0	0.015	0	1.46931e-008	6419.67	7799.86	7605.79
7766.54	5172.53	91	1.#QNAN	0	0.016	0	1.46007e-008	6315.52	7766.54	7575.35
7732.83	5148.99	92	1.#QNAN	0	0.015	0	1.47028e-008	6257.63	7732.83	7544.47
7698.81	5125.04	93	1.#QNAN	0	0.016	0	1.5046e-008	6146.48	7698.81	7513.13
7667.33	5103.08	94	1.#QNAN	0	0.016	0	1.5449e-008	6256.33	7667.33	7484.31
7635.01	5080.39	95	1.#QNAN	0	0	0	1.58721e-008	6152.4	7635.01	7454.56
7603.42	5057.73	96	1.#QNAN	0	0.015	0	1.61378e-008	6104.6	7603.42	7425.45
7573.31	5037.01	97	1.#QNAN	0	0.016	0	1.60814e-008	6144.95	7573.31	7397.71
7542.07	5015.53	98	1.#QNAN	0	0.015	0	1.7209e-008	6020.72	7542.07	7368.77
7512.14	4994.84	99	1.#QNAN	0	0.016	0	1.7298e-008	6050.66	7512.14	7341.19
7483.19	4974.9	100	1.#QNAN	0	0.016	0	1.67623e-008	5989.65	7483.19	7314.45
7453.18	4954.51	101	1.#QNAN	0	0.015	0	1.80417e-008	5816.13	7453.18	7286.52
