rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
27911.3	22126.2	0	1.#QNAN	0	0	0	3.01057e-012	27911.3	27911.3	3880.47
27290.9	21683.7	1	1.#QNAN	0	0.016	0	6.17146e-011	27480.1	27290.9	3880.47
27094	21433	2	1.#QNAN	0	0	0	7.41613e-011	27105.7	27094	3880.47
27023.3	21304.3	3	1.#QNAN	0	0.016	0	8.03008e-011	27038.7	27023.3	3880.47
26945.4	21199.1	4	1.#QNAN	0	0.015	0	9.47371e-011	26954.8	26945.4	37687.6
26948.1	21216.6	5	1.#QNAN	0	0	0	1.00391e-010	27265.3	26948.1	27265.3
26932.6	21209.5	6	1.#QNAN	0	0.016	0	1.14239e-010	27093.3	26932.6	27048.6
26835.4	21076.4	7	1.#QNAN	0	0	0	1.26215e-010	26613.3	26835.4	26782.2
26801.7	21037.3	8	1.#QNAN	0	0.015	0	1.38379e-010	26785.7	26801.7	26719.2
26689.6	20907.7	9	1.#QNAN	0	0.016	0	1.56436e-010	26077.8	26689.6	26526.6
26630.4	20831.9	10	1.#QNAN	0	0	0	1.74181e-010	26299.4	26630.4	26454.9
26535.9	20731.6	11	1.#QNAN	0	0.016	0	1.8709e-010	25903.6	26535.9	26328.1
26465.4	20648.8	12	1.#QNAN	0	0.015	0	2.1336e-010	25954	26465.4	26249.8
26385	20566.4	13	1.#QNAN	0	0	0	2.47634e-010	25818.8	26385	26156.5
26258.7	20440.5	14	1.#QNAN	0	0.016	0	2.64495e-010	25038.4	26258.7	25999.7
26109.2	20286.6	15	1.#QNAN	0	0	0	3.05087e-010	24670.3	26109.2	25820.4
25915.8	20105.6	16	1.#QNAN	0	0.015	0	3.50651e-010	23813.2	25915.8	25585.7
25659.5	19873.4	17	1.#QNAN	0	0.016	0	4.30345e-010	22982.7	25659.5	25273.9
25391.6	19636.1	18	1.#QNAN	0	0	0	4.97561e-010	22387.7	25391.6	24955.7
25047.9	19339.7	19	1.#QNAN	0	0.016	0	6.05588e-010	21067.9	25047.9	24547.1
24711.1	19042.6	20	1.#QNAN	0	0	0	6.84887e-010	20729.8	24711.1	24157.4
24368.6	18751.3	21	1.#QNAN	0	0.015	0	7.66155e-010	20106.9	24368.6	23768.8
24040.8	18465.3	22	1.#QNAN	0	0.016	0	8.16611e-010	19770.5	24040.8	23406.2
23717.1	18176.7	23	1.#QNAN	0	0	0	9.20757e-010	19198.9	23717.1	23052.6
23400.5	17901.9	24	1.#QNAN	0	0.015	0	9.80593e-010	18943.5	23400.5	22712.9
23087.2	17629.6	25	1.#QNAN	0	0	0	1.04758e-009	18295.2	23087.2	22379.7
22798.7	17380.4	26	1.#QNAN	0	0.016	0	1.11102e-009	18293	22798.7	22079.7
