rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
1939.13	1314.56	0	1.#QNAN	0	0.016	0	5.50834e-008	1939.13	1939.13	4287.87
1743.4	1152.76	1	1.#QNAN	0	0.016	0	2.9593e-007	1684.51	1743.4	4287.87
1694.59	1119.83	2	1.#QNAN	0	0.015	0	4.68278e-007	1645.56	1694.59	4287.87
1670.79	1102.76	3	1.#QNAN	0	0.016	0	4.89994e-007	1630.53	1670.79	4287.87
1655.77	1089.2	4	1.#QNAN	0	0.015	0	4.80179e-007	1623.48	1655.77	37538.7
1646.31	1082.08	5	1.#QNAN	0	0.016	0	5.0996e-007	1613.82	1646.31	1613.82
1635.36	1074.73	6	1.#QNAN	0	0.016	0	5.0263e-007	1585.79	1635.36	1595.93
1627.44	1068.84	7	1.#QNAN	0	0	0	5.40634e-007	1589.68	1627.44	1590.65
1622.3	1064.21	8	1.#QNAN	0	0.015	0	5.24753e-007	1597.06	1622.3	1589.75
1615.39	1059.61	9	1.#QNAN	0	0.016	0	5.42581e-007	1568.4	1615.39	1584.08
1610.46	1055.67	10	1.#QNAN	0	0.015	0	5.24224e-007	1582.26	1610.46	1581.51
1605.03	1050.64	11	1.#QNAN	0	0.016	0	5.52418e-007	1562.58	1605.03	1577.33
1599.22	1045.74	12	1.#QNAN	0	0.016	0	5.53436e-007	1553.86	1599.22	1572.67
1592.65	1040.32	13	1.#QNAN	0	0.015	0	5.55868e-007	1533.8	1592.65	1566.74
1587.73	1035.93	14	1.#QNAN	0	0.016	0	5.94861e-007	1544.88	1587.73	1562.95
1581.14	1032.1	15	1.#QNAN	0	0.015	0	5.72838e-007	1515.42	1581.14	1556.58
1575.97	1027.84	16	1.#QNAN	0	0.016	0	5.93017e-007	1520.48	1575.97	1552.26
1571.59	1024.45	17	1.#QNAN	0	0	0	5.50963e-007	1523.62	1571.59	1548.69
1566.88	1020.82	18	1.#QNAN	0	0.016	0	5.68991e-007	1509.29	1566.88	1544.65
1562.36	1017.53	19	1.#QNAN	0	0.015	0	5.88055e-007	1509.06	1562.36	1540.93
1558.58	1015.11	20	1.#QNAN	0	0.016	0	5.82608e-007	1510.14	1558.58	1537.91
1554.37	1012.17	21	1.#QNAN	0	0.015	0	5.87004e-007	1496.84	1554.37	1534.33
1550.14	1009.74	22	1.#QNAN	0	0.016	0	5.94191e-007	1485.3	1550.14	1530.61
1546.46	1007.41	23	1.#QNAN	0	0	0	5.83903e-007	1488.53	1546.46	1527.47
1543.45	1005.2	24	1.#QNAN	0	0.016	0	5.7433e-007	1498.25	1543.45	1525.12
1540.72	1003.3	25	1.#QNAN	0	0.015	0	5.77974e-007	1501.25	1540.72	1523.09
1538.23	1001.59	26	1.#QNAN	0	0.016	0	5.60932e-007	1497.88	1538.23	1521.24
1535.52	999.597	27	1.#QNAN	0	0.015	0	5.93218e-007	1487.31	1535.52	1519.02
1532.83	997.548	28	1.#QNAN	0	0.017	0	6.0281e-007	1489.64	1532.83	1516.85
1530.78	995.992	29	1.#QNAN	0	0.016	0	6.08045e-007	1495.32	1530.78	1515.35
1528.52	994.251	30	1.#QNAN	0	0	0	6.10959e-007	1491.74	1528.52	1513.62
1526.15	992.954	31	1.#QNAN	0	0.015	0	6.13282e-007	1477.21	1526.15	1511.64
1523.87	991.599	32	1.#QNAN	0	0.016	0	5.9874e-007	1474.88	1523.87	1509.7
1522.2	990.502	33	1.#QNAN	0	0.015	0	6.12334e-007	1494.21	1522.2	1508.5
1520.4	989.289	34	1.#QNAN	0	0.016	0	6.0239e-007	1486.58	1520.4	1507.09
1518.27	988.104	35	1.#QNAN	0	0.016	0	6.07683e-007	1470.23	1518.27	1505.31
1516.76	987.146	36	1.#QNAN	0	0.015	0	6.08258e-007	1491.53	1516.76	1504.22
