rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
26802.6	20743	0	1.#QNAN	0	0.016	0	4.94774e-012	26802.6	26802.6	4162.21
26516.5	20454.8	1	1.#QNAN	0	0	0	9.66125e-011	26803.9	26516.5	4162.21
26469.6	20509.2	2	1.#QNAN	0	0.016	0	1.22278e-010	26808.3	26469.6	4162.21
26381.8	20416.6	3	1.#QNAN	0	0.015	0	1.34617e-010	26461.4	26381.8	4162.21
26316.3	20328.1	4	1.#QNAN	0	0	0	1.51779e-010	26355.8	26316.3	37734.5
26267.6	20276.3	5	1.#QNAN	0	0.016	0	1.65359e-010	26337.9	26267.6	26337.9
26160.6	20149.2	6	1.#QNAN	0	0	0	1.90742e-010	25825.2	26160.6	25920.7
26105.8	20092.6	7	1.#QNAN	0	0.015	0	2.1033e-010	26000.3	26105.8	25878.8
25954.7	19945.4	8	1.#QNAN	0	0	0	2.42302e-010	25107.9	25954.7	25617.9
25849.1	19837.7	9	1.#QNAN	0	0.016	0	2.63267e-010	25244.6	25849.1	25488.9
25689.5	19675.9	10	1.#QNAN	0	0	0	3.10059e-010	24572.1	25689.5	25277.8
25562.6	19556	11	1.#QNAN	0	0.017	0	3.43987e-010	24634.3	25562.6	25136.2
25393.5	19394.3	12	1.#QNAN	0	0.015	0	3.93357e-010	23966.1	25393.5	24935.8
25157.9	19178.5	13	1.#QNAN	0	0	0	4.76923e-010	23053.6	25157.9	24645.8
24847.3	18899	14	1.#QNAN	0	0.016	0	5.7457e-010	21980.9	24847.3	24260.4
24496.9	18583.5	15	1.#QNAN	0	0	0	6.9876e-010	21118.3	24496.9	23834.5
24105.6	18232.9	16	1.#QNAN	0	0.015	0	7.7254e-010	20214.3	24105.6	23370.6
23766.3	17931.7	17	1.#QNAN	0	0	0	8.82787e-010	20205.5	23766.3	22988.2
23421.1	17626.5	18	1.#QNAN	0	0.016	0	9.70031e-010	19594.4	23421.1	22609.4
23080	17334.4	19	1.#QNAN	0	0.016	0	1.07813e-009	19178.9	23080	22239
