rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
18445.6	13918.4	0	1.#QNAN	0	0.016	0	7.69494e-011	18445.6	18445.6	4287.87
17132.2	12754.3	1	1.#QNAN	0	0.016	0	1.63216e-009	16234.4	17132.2	4287.87
16452.2	12224.4	2	1.#QNAN	0	0.015	0	2.03052e-009	15315.7	16452.2	4287.87
15968.1	11863.4	3	1.#QNAN	0	0.016	0	2.2937e-009	14677.2	15968.1	4287.87
15551.9	11563.3	4	1.#QNAN	0	0.015	0	2.41374e-009	14022.4	15551.9	37538.7
15175.4	11294.4	5	1.#QNAN	0	0.016	0	2.73416e-009	13390.6	15175.4	13390.6
14785.9	11011.7	6	1.#QNAN	0	0.016	0	3.12175e-009	12583.7	14785.9	12940.3
14435	10757.7	7	1.#QNAN	0	0.015	0	3.37052e-009	12084.1	14435	12629.5
14039.8	10474.4	8	1.#QNAN	0	0.016	0	3.89375e-009	11017	14039.8	12200.3
13618.3	10161.7	9	1.#QNAN	0	0.015	0	4.63955e-009	10107.9	13618.3	11742.9
13186.8	9838.39	10	1.#QNAN	0	0.016	0	5.80683e-009	9410.18	13186.8	11289.5
12749.8	9507.6	11	1.#QNAN	0	0.016	0	7.08983e-009	8755.66	12749.8	10842.5
12316.5	9178.91	12	1.#QNAN	0	0.015	0	8.44317e-009	8180.1	12316.5	10411.7
11915.8	8868.27	13	1.#QNAN	0	0	0	9.99527e-009	7883.77	11915.8	10038.4
11527.6	8569.32	14	1.#QNAN	0	0.016	0	1.11946e-008	7344.24	11527.6	9681.93
11167.6	8287.85	15	1.#QNAN	0	0.015	0	1.26012e-008	7129.76	11167.6	9365.1
10829.9	8023.68	16	1.#QNAN	0	0.016	0	1.34646e-008	6738.49	10829.9	9071.97
10527.4	7786.32	17	1.#QNAN	0	0.016	0	1.50238e-008	6707.93	10527.4	8822.44
10244.9	7566.14	18	1.#QNAN	0	0.015	0	1.55504e-008	6507.17	10244.9	8592.92
9988.09	7366.52	19	1.#QNAN	0	0.016	0	1.66452e-008	6426.28	9988.09	8391.6
9743.79	7180.17	20	1.#QNAN	0	0.015	0	1.73184e-008	6195.43	9743.79	8200.16
9520.72	7007.65	21	1.#QNAN	0	0.016	0	1.80283e-008	6045.51	9520.72	8028.06
9320.31	6852.58	22	1.#QNAN	0	0	0	1.89158e-008	6057.31	9320.31	7877.76
9134.5	6708.12	23	1.#QNAN	0	0.016	0	2.06272e-008	5906.23	9134.5	7740.86
8958.74	6570.75	24	1.#QNAN	0	0.015	0	2.02886e-008	5750.07	8958.74	7611.41
8792.2	6441.58	25	1.#QNAN	0	0.016	0	2.13507e-008	5654.91	8792.2	7488.67
8634.82	6320.32	26	1.#QNAN	0	0.015	0	2.2417e-008	5566.35	8634.82	7373.12
8491.28	6208.62	27	1.#QNAN	0	0.016	0	2.35261e-008	5532.66	8491.28	7269.04
8355.21	6104.33	28	1.#QNAN	0	0.016	0	2.45537e-008	5459.78	8355.21	7171.22
8224.33	6005.47	29	1.#QNAN	0	0	0	2.44222e-008	5257.78	8224.33	7075.3
