rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
2372.71	1616.78	0	1.#QNAN	0	0.016	0	5.63296e-008	2372.71	2372.71	4287.87
1894.8	1268.11	1	1.#QNAN	0	0	0	1.9984e-007	1699.62	1894.8	4287.87
1782.93	1184.04	2	1.#QNAN	0	0	0	4.67023e-007	1669.55	1782.93	4287.87
1730.18	1142.8	3	1.#QNAN	0	0.016	0	4.79575e-007	1637.61	1730.18	4287.87
1708.03	1124.91	4	1.#QNAN	0	0	0	4.89734e-007	1654.13	1708.03	37538.7
1687.35	1110.08	5	1.#QNAN	0	0	0	4.82555e-007	1625.32	1687.35	1625.32
1673.15	1099.23	6	1.#QNAN	0	0.015	0	5.18463e-007	1622.8	1673.15	1618.9
1662.54	1090.92	7	1.#QNAN	0	0	0	5.32248e-007	1610.05	1662.54	1613.02
1652.9	1083.35	8	1.#QNAN	0	0	0	5.34187e-007	1595.62	1652.9	1606.52
1643.68	1077.21	9	1.#QNAN	0	0.016	0	5.31842e-007	1575.44	1643.68	1598.96
1636.39	1070.63	10	1.#QNAN	0	0	0	5.19956e-007	1584.73	1636.39	1595.22
1629.55	1064.91	11	1.#QNAN	0	0	0	5.51479e-007	1573.1	1629.55	1590.75
1623.37	1060.12	12	1.#QNAN	0	0	0	5.40397e-007	1565.87	1623.37	1586.39
1617.53	1055.5	13	1.#QNAN	0	0.015	0	5.43244e-007	1563.64	1617.53	1582.34
1611.27	1050.92	14	1.#QNAN	0	0	0	5.45478e-007	1542.31	1611.27	1577.18
1605.79	1046.31	15	1.#QNAN	0	0	0	5.45648e-007	1546.34	1605.79	1573.25
1600.48	1042.6	16	1.#QNAN	0	0.016	0	5.66506e-007	1535.09	1600.48	1569.15
1595.19	1038.09	17	1.#QNAN	0	0	0	5.60362e-007	1530.11	1595.19	1565.14
1590.67	1034.81	18	1.#QNAN	0	0	0	5.8139e-007	1527.77	1590.67	1561.69
1585.68	1030.94	19	1.#QNAN	0	0.016	0	5.57696e-007	1512.73	1585.68	1557.5
1580.86	1027.4	20	1.#QNAN	0	0	0	5.76782e-007	1508.21	1580.86	1553.46
1576.69	1024.1	21	1.#QNAN	0	0.015	0	6.08438e-007	1511.12	1576.69	1550.09
1572.7	1021.09	22	1.#QNAN	0	0	0	5.98024e-007	1506.84	1572.7	1546.92
1569.26	1018.39	23	1.#QNAN	0	0	0	6.19322e-007	1514.13	1569.26	1544.41
1565.58	1015.36	24	1.#QNAN	0	0.016	0	5.83243e-007	1501.35	1565.58	1541.5
1561.64	1012.72	25	1.#QNAN	0	0	0	6.0219e-007	1487.1	1561.64	1538.18
1557.73	1010.43	26	1.#QNAN	0	0	0	5.98385e-007	1482.74	1557.73	1534.86
1554.41	1007.93	27	1.#QNAN	0	0.015	0	6.01413e-007	1492.55	1554.41	1532.24
1551.39	1005.92	28	1.#QNAN	0	0	0	5.96333e-007	1496.21	1551.39	1529.86
1548.3	1004.05	29	1.#QNAN	0	0	0	6.17654e-007	1488.05	1548.3	1527.37
1545.87	1002.09	30	1.#QNAN	0	0.016	0	6.06534e-007	1503.05	1545.87	1525.6
1542.91	1000.13	31	1.#QNAN	0	0	0	6.00594e-007	1479.95	1542.91	1523.18
1540.36	998.064	32	1.#QNAN	0	0	0	6.30291e-007	1484.96	1540.36	1521.1
1538.36	996.487	33	1.#QNAN	0	0	0	5.94291e-007	1498.96	1538.36	1519.64
1535.55	994.662	34	1.#QNAN	0	0.016	0	6.01808e-007	1473.72	1535.55	1517.29
1533.36	993.304	35	1.#QNAN	0	0	0	6.25681e-007	1490.25	1533.36	1515.58
1530.92	991.627	36	1.#QNAN	0	0	0	6.17789e-007	1470.69	1530.92	1513.51
1528.93	989.974	37	1.#QNAN	0	0.015	0	6.21143e-007	1486.69	1528.93	1511.97
1527.22	988.751	38	1.#QNAN	0	0	0	6.25365e-007	1494.46	1527.22	1510.7
1525.09	987.42	39	1.#QNAN	0	0	0	6.40317e-007	1478.97	1525.09	1508.96
1523.68	986.155	40	1.#QNAN	0	0.016	0	6.24697e-007	1503.41	1523.68	1507.97
1522	984.825	41	1.#QNAN	0	0	0	6.22151e-007	1496.05	1522	1506.72
1520.1	983.379	42	1.#QNAN	0	0	0	6.36831e-007	1477.21	1520.1	1505.17
1518.64	982.299	43	1.#QNAN	0	0.015	0	6.4358e-007	1491.62	1518.64	1504.1
1517.19	981.066	44	1.#QNAN	0	0	0	6.41421e-007	1495.02	1517.19	1503.04
1515.84	979.827	45	1.#QNAN	0	0	0	6.40193e-007	1500.16	1515.84	1502.05
1514.5	978.81	46	1.#QNAN	0	0.016	0	6.68943e-007	1491.36	1514.5	1501.04
1513.08	977.895	47	1.#QNAN	0	0	0	6.40403e-007	1485.29	1513.08	1499.92
1512.54	976.981	48	1.#QNAN	0	0	0	6.66986e-007	1531.75	1512.54	1499.73
1511.51	976.02	49	1.#QNAN	0	0.016	0	6.62597e-007	1504.48	1511.51	1499
1510.76	975.044	50	1.#QNAN	0	0	0	6.75588e-007	1527.26	1510.76	1498.58
1509.57	974.158	51	1.#QNAN	0	0	0	6.52126e-007	1493.15	1509.57	1497.66
1508.3	973.22	52	1.#QNAN	0	0.015	0	6.41693e-007	1481.8	1508.3	1496.63
1507.2	972.417	53	1.#QNAN	0	0	0	6.69736e-007	1491.97	1507.2	1495.78
1505.81	971.532	54	1.#QNAN	0	0	0	6.72212e-007	1473.89	1505.81	1494.62
1504.75	970.758	55	1.#QNAN	0	0.016	0	6.76338e-007	1484.38	1504.75	1493.8
1503.84	970.071	56	1.#QNAN	0	0	0	6.74637e-007	1490.03	1503.84	1493.11
1502.98	969.183	57	1.#QNAN	0	0	0	6.66324e-007	1497.51	1502.98	1492.48
1501.64	968.143	58	1.#QNAN	0	0.015	0	6.95064e-007	1472.95	1501.64	1491.35
1500.61	967.369	59	1.#QNAN	0	0	0	7.02606e-007	1480.57	1500.61	1490.5
1499.81	966.633	60	1.#QNAN	0	0	0	6.90465e-007	1497.14	1499.81	1489.9
1499.22	966.01	61	1.#QNAN	0	0	0	6.74342e-007	1506.72	1499.22	1489.54
1498.47	965.383	62	1.#QNAN	0	0.016	0	6.90806e-007	1506.11	1498.47	1489
1497.92	964.821	63	1.#QNAN	0	0	0	6.60421e-007	1506.35	1497.92	1488.65
1497.44	964.206	64	1.#QNAN	0	0	0	6.72286e-007	1509.55	1497.44	1488.38
1496.82	963.639	65	1.#QNAN	0	0.016	0	6.56029e-007	1490.38	1496.82	1487.95
1496.83	963.275	66	1.#QNAN	0	0	0	6.73905e-007	1539.23	1496.83	1488.18
1496.16	962.716	67	1.#QNAN	0	0	0	6.70163e-007	1486.74	1496.16	1487.69
1495.68	962.114	68	1.#QNAN	0	0.015	0	6.96629e-007	1498.9	1495.68	1487.39
1495.04	961.518	69	1.#QNAN	0	0	0	6.80353e-007	1486.37	1495.04	1486.91
1494.49	960.896	70	1.#QNAN	0	0	0	6.69835e-007	1494.02	1494.49	1486.51
1493.87	960.288	71	1.#QNAN	0	0.016	0	7.00744e-007	1479.94	1493.87	1486.02
1493.19	959.657	72	1.#QNAN	0	0	0	6.63464e-007	1477.59	1493.19	1485.48
1492.59	959.056	73	1.#QNAN	0	0	0	6.79472e-007	1478.43	1492.59	1485.01
1492	958.429	74	1.#QNAN	0	0.015	0	6.95296e-007	1481.06	1492	1484.56
1491.54	957.884	75	1.#QNAN	0	0	0	6.88547e-007	1489.25	1491.54	1484.23
