rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
2018.65	1332.48	0	1.#QNAN	0	0.016	0	5.56985e-008	2018.65	2018.65	4115.63
1715.96	1129.19	1	1.#QNAN	0	0.016	0	2.71221e-007	1593.37	1715.96	4115.63
1647.44	1082.45	2	1.#QNAN	0	0.015	0	4.45191e-007	1593.59	1647.44	4115.63
1613	1058.65	3	1.#QNAN	0	0.016	0	4.74779e-007	1559.53	1613	4115.63
1593.68	1045.59	4	1.#QNAN	0	0.015	0	4.63256e-007	1544.27	1593.68	32670.1
1577.03	1034.73	5	1.#QNAN	0	0	0	4.67818e-007	1515.44	1577.03	1515.44
1566.73	1026.57	6	1.#QNAN	0	0.016	0	4.98648e-007	1526.84	1566.73	1515.72
1555.61	1019.83	7	1.#QNAN	0	0.016	0	4.93564e-007	1502.08	1555.61	1507.82
1544.98	1011.95	8	1.#QNAN	0	0.015	0	4.89003e-007	1482.19	1544.98	1498.51
1534.55	1003.1	9	1.#QNAN	0	0.016	0	5.20309e-007	1465.19	1534.55	1488.95
1524.36	994.742	10	1.#QNAN	0	0.015	0	5.41521e-007	1449.97	1524.36	1479.54
1514.62	985.588	11	1.#QNAN	0	0.016	0	5.45563e-007	1440.16	1514.62	1470.96
1506.15	978.16	12	1.#QNAN	0	0	0	5.2653e-007	1437.75	1506.15	1464.47
1498.12	971.241	13	1.#QNAN	0	0.016	0	5.40955e-007	1426.47	1498.12	1458.2
1491.47	965.951	14	1.#QNAN	0	0.015	0	5.56841e-007	1435.19	1491.47	1453.58
1485.76	960.533	15	1.#QNAN	0	0.016	0	5.46078e-007	1441.69	1485.76	1450.1
1478.89	954.764	16	1.#QNAN	0	0.015	0	5.41107e-007	1405.34	1478.89	1444.31
1473.49	950.649	17	1.#QNAN	0	0.016	0	5.40509e-007	1421.89	1473.49	1440.63
1469.08	945.97	18	1.#QNAN	0	0	0	5.58287e-007	1423.6	1469.08	1437.88
1464.45	942.239	19	1.#QNAN	0	0.016	0	5.55543e-007	1406.23	1464.45	1434.59
1460.38	938.852	20	1.#QNAN	0	0.015	0	5.71735e-007	1408.47	1460.38	1431.91
1456.29	935.874	21	1.#QNAN	0	0.016	0	5.63509e-007	1401.98	1456.29	1428.94
1452.96	933.425	22	1.#QNAN	0	0.015	0	5.53668e-007	1406.42	1452.96	1426.76
1449.8	930.473	23	1.#QNAN	0	0.016	0	5.52537e-007	1402.43	1449.8	1424.67
1446.9	927.953	24	1.#QNAN	0	0	0	5.67929e-007	1403.84	1446.9	1422.72
1444.26	925.551	25	1.#QNAN	0	0.016	0	5.73622e-007	1402.06	1444.26	1420.94
1442.26	923.534	26	1.#QNAN	0	0.015	0	5.81583e-007	1415.25	1442.26	1419.86
1440.53	921.445	27	1.#QNAN	0	0.016	0	5.90908e-007	1415.32	1440.53	1418.97
1439.38	919.761	28	1.#QNAN	0	0.018	0	5.82514e-007	1433.18	1439.38	1418.7
1437.48	917.175	29	1.#QNAN	0	0	0	5.85887e-007	1413.05	1437.48	1417.49
1435.75	915.155	30	1.#QNAN	0	0.016	0	5.93929e-007	1418.6	1435.75	1416.37
1434.03	912.556	31	1.#QNAN	0	0.016	0	6.13643e-007	1425.57	1434.03	1415.24
1432.32	909.94	32	1.#QNAN	0	0.015	1	6.10154e-007	1418.89	1432.32	1414.04
1430.48	907.411	33	1.#QNAN	0	0.016	0	6.43862e-007	1425.8	1430.48	1412.71
1429.16	904.743	34	1.#QNAN	0	0.015	0	6.30952e-007	1450.99	1429.16	1411.93
1427.93	902.044	35	1.#QNAN	0	0.016	0	6.39653e-007	1455.19	1427.93	1411.21
1427.31	899.621	36	1.#QNAN	0	0	0	6.62481e-007	1490.34	1427.31	1411.17
1426.22	897.339	37	1.#QNAN	0	0.016	0	6.47919e-007	1472.58	1426.22	1410.58
1425.75	894.941	38	1.#QNAN	0	0.015	0	6.37006e-007	1500.69	1425.75	1410.76
1425.28	892.844	39	1.#QNAN	0	0.016	0	6.36885e-007	1481.5	1425.28	1410.86
1424.76	891.062	40	1.#QNAN	0	0.015	0	6.46906e-007	1471.79	1424.76	1410.86
1424.15	889.23	41	1.#QNAN	0	0.016	0	6.44488e-007	1460.35	1424.15	1410.75
1424.4	887.572	42	1.#QNAN	0	0	0	6.50177e-007	1499.12	1424.4	1411.59
1424.54	886.165	43	1.#QNAN	0	0.016	0	6.35996e-007	1501.7	1424.54	1412.25
1424.9	884.758	44	1.#QNAN	0	0.015	0	6.62168e-007	1502.9	1424.9	1413.15
1425.07	883.112	45	1.#QNAN	0	0.016	0	6.38481e-007	1489.26	1425.07	1413.8
1425.61	881.824	46	1.#QNAN	0	0.015	0	6.60379e-007	1505.47	1425.61	1414.83
1425.54	880.38	47	1.#QNAN	0	0.016	0	6.52276e-007	1475.71	1425.54	1415.15
1425.47	879.2	48	1.#QNAN	0	0	0	6.47073e-007	1476.87	1425.47	1415.48
1425.45	877.637	49	1.#QNAN	0	0.016	0	6.529e-007	1492.62	1425.45	1415.86
1425.85	876.342	50	1.#QNAN	0	0.015	0	6.57124e-007	1510.91	1425.85	1416.68
1426.43	875.086	51	1.#QNAN	0	0.016	0	6.41142e-007	1525.69	1426.43	1417.7
1426.73	873.874	52	1.#QNAN	0	0.015	0	6.57008e-007	1495.54	1426.73	1418.35
1427.07	872.867	53	1.#QNAN	0	0.016	0	6.49073e-007	1501.92	1427.07	1419.04
1427.42	871.954	54	1.#QNAN	0	0.016	0	6.37039e-007	1495.85	1427.42	1419.7
1427.67	870.933	55	1.#QNAN	0	0.015	0	6.42475e-007	1486.31	1427.67	1420.23
1427.83	869.976	56	1.#QNAN	0	0.016	0	6.55202e-007	1486.1	1427.83	1420.66
1427.81	869.169	57	1.#QNAN	0	0.015	0	6.29284e-007	1471.69	1427.81	1420.87
1427.64	868.372	58	1.#QNAN	0	0	0	6.44893e-007	1458.91	1427.64	1420.9
1427.64	867.517	59	1.#QNAN	0	0.016	0	6.46871e-007	1467.74	1427.64	1421.11
1427.31	866.659	60	1.#QNAN	0	0.016	0	6.42768e-007	1442.26	1427.31	1420.94
1427.3	866.003	61	1.#QNAN	0	0.015	0	6.46768e-007	1469.84	1427.3	1421.13
1427.01	865.086	62	1.#QNAN	0	0.017	0	6.69399e-007	1452.24	1427.01	1421
1426.97	864.297	63	1.#QNAN	0	0.015	0	6.70608e-007	1470.23	1426.97	1421.15
1427.02	863.559	64	1.#QNAN	0	0.016	0	6.47387e-007	1474.02	1427.02	1421.4
1427.54	863.112	65	1.#QNAN	0	0	0	6.58458e-007	1511.53	1427.54	1422.14
1427.96	862.603	66	1.#QNAN	0	0.016	0	6.66612e-007	1501.66	1427.96	1422.77
1428.2	861.967	67	1.#QNAN	0	0.015	0	6.48899e-007	1490.89	1428.2	1423.21
1428.49	861.49	68	1.#QNAN	0	0.016	0	6.5601e-007	1488.45	1428.49	1423.67
1428.56	860.907	69	1.#QNAN	0	0.015	0	6.6569e-007	1465.34	1428.56	1423.89
1428.61	860.283	70	1.#QNAN	0	0.016	0	6.70698e-007	1465.85	1428.61	1424.09
1428.71	859.781	71	1.#QNAN	0	0.016	0	6.5635e-007	1469.5	1428.71	1424.34
1429.11	859.376	72	1.#QNAN	0	0	0	6.53473e-007	1497.18	1429.11	1424.92
1429.37	858.88	73	1.#QNAN	0	0.015	0	6.38131e-007	1486.87	1429.37	1425.32
1429.48	858.496	74	1.#QNAN	0	0.016	0	6.40962e-007	1473.45	1429.48	1425.56
1429.39	857.942	75	1.#QNAN	0	0.015	0	6.59991e-007	1460.06	1429.39	1425.58
1429.49	857.552	76	1.#QNAN	0	0.016	0	6.51944e-007	1471.61	1429.49	1425.8
1429.11	856.957	77	1.#QNAN	0	0.016	0	6.75728e-007	1436.04	1429.11	1425.49
1429.08	856.596	78	1.#QNAN	0	0	0	6.57651e-007	1457.36	1429.08	1425.56
1429.23	856.176	79	1.#QNAN	0	0.015	0	6.63874e-007	1474.75	1429.23	1425.83
1429.49	855.833	80	1.#QNAN	0	0.016	0	6.66434e-007	1496.94	1429.49	1426.23
1429.58	855.312	81	1.#QNAN	0	0.015	0	6.46598e-007	1471.74	1429.58	1426.42
1429.8	854.778	82	1.#QNAN	0	0.017	0	6.70725e-007	1477.05	1429.8	1426.76
1430.12	854.379	83	1.#QNAN	0	0.016	0	6.68083e-007	1489.08	1430.12	1427.2
1430.5	854.048	84	1.#QNAN	0	0	0	6.78096e-007	1491.04	1430.5	1427.7
1430.57	853.603	85	1.#QNAN	0	0.015	0	6.77473e-007	1468.64	1430.57	1427.85
1430.89	853.303	86	1.#QNAN	0	0.016	0	6.4988e-007	1498.25	1430.89	1428.28
1431.13	852.94	87	1.#QNAN	0	0.015	0	6.8257e-007	1491.28	1431.13	1428.63
1431.25	852.588	88	1.#QNAN	0	0.016	0	6.63653e-007	1474.71	1431.25	1428.83
1431.4	852.275	89	1.#QNAN	0	0.016	0	6.60645e-007	1468.22	1431.4	1429.05
1431.37	851.911	90	1.#QNAN	0	0.015	0	6.51069e-007	1453.85	1431.37	1429.08
1431.65	851.689	91	1.#QNAN	0	0	0	6.43373e-007	1482.99	1431.65	1429.44
1431.86	851.432	92	1.#QNAN	0	0.017	0	6.69037e-007	1479.51	1431.86	1429.73
1432.2	851.148	93	1.#QNAN	0	0.015	0	6.41111e-007	1493.74	1432.2	1430.14
1432.53	850.922	94	1.#QNAN	0	0.016	0	6.63609e-007	1488.27	1432.53	1430.54
1432.72	850.588	95	1.#QNAN	0	0.016	0	6.60812e-007	1482.96	1432.72	1430.81
1433.04	850.334	96	1.#QNAN	0	0.015	0	6.61149e-007	1490.95	1433.04	1431.19
