rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
17099.2	10947.5	0	1.#QNAN	0	0	0	6.75985e-012	17099.2	17099.2	4287.87
17273.4	11373.5	1	1.#QNAN	0	0.016	0	1.26731e-010	18639.5	17273.4	4287.87
17283.6	11358.9	2	1.#QNAN	0	0	0	1.65376e-010	17825.5	17283.6	4287.87
17209.4	11299	3	1.#QNAN	0	0.015	0	1.82106e-010	17431.5	17209.4	4287.87
17117	11232.1	4	1.#QNAN	0	0	0	2.50277e-010	17340.3	17117	37538.7
16901	11073.6	5	1.#QNAN	0	0.016	0	3.14366e-010	16537.1	16901	16537.1
16681.9	10927	6	1.#QNAN	0	0.015	0	3.76288e-010	16228.5	16681.9	16208
16440.1	10771.9	7	1.#QNAN	0	0	0	4.28626e-010	15759	16440.1	15914.7
16240.2	10665.9	8	1.#QNAN	0	0.016	0	4.93782e-010	15810.1	16240.2	15760.1
16023.2	10545.5	9	1.#QNAN	0	0	0	5.55915e-010	15351.2	16023.2	15564.4
15741.4	10365.3	10	1.#QNAN	0	0.016	0	6.19393e-010	14658.4	15741.4	15278.9
15515.1	10218.2	11	1.#QNAN	0	0.015	0	6.69271e-010	14701	15515.1	15077.5
15330.6	10107.1	12	1.#QNAN	0	0	0	7.20706e-010	14910.7	15330.6	14938.6
15112.7	9964.57	13	1.#QNAN	0	0.016	0	7.42824e-010	14432.1	15112.7	14752.7
14890.8	9807.03	14	1.#QNAN	0	0.015	0	8.06825e-010	14131.4	14890.8	14558.8
14719.6	9691.03	15	1.#QNAN	0	0	0	8.8659e-010	14358.4	14719.6	14431.1
14552.3	9578.67	16	1.#QNAN	0	0.016	0	9.49399e-010	14233.2	14552.3	14304.9
14386.5	9468.62	17	1.#QNAN	0	0	0	1.01393e-009	14029	14386.5	14172.1
14263.7	9385.8	18	1.#QNAN	0	0.016	0	1.02339e-009	14162.1	14263.7	14091
14142.6	9297.52	19	1.#QNAN	0	0.015	0	1.10493e-009	13996.9	14142.6	14003.4
14028.3	9212.61	20	1.#QNAN	0	0	0	1.10399e-009	13982.7	14028.3	13918.8
13941.5	9147.93	21	1.#QNAN	0	0.016	0	1.14198e-009	14142.9	13941.5	13864.6
13847.9	9074.47	22	1.#QNAN	0	0.015	0	1.20519e-009	13897.5	13847.9	13798.3
13748.2	8994.36	23	1.#QNAN	0	0	0	1.2746e-009	13623.7	13748.2	13720.7
13661.4	8922.93	24	1.#QNAN	0	0.016	0	1.28903e-009	13628.2	13661.4	13652.9
13581.8	8857.17	25	1.#QNAN	0	0	0	1.28659e-009	13654.5	13581.8	13591.6
13495.1	8783.07	26	1.#QNAN	0	0.016	0	1.35087e-009	13356.6	13495.1	13520.3
13421.8	8723.31	27	1.#QNAN	0	0	0	1.43829e-009	13478.1	13421.8	13462.1
13359.2	8666.43	28	1.#QNAN	0	0.015	0	1.39126e-009	13511.6	13359.2	13414.7
13282.8	8600.26	29	1.#QNAN	0	0.016	0	1.50067e-009	13030.3	13282.8	13348
13228.5	8550.36	30	1.#QNAN	0	0	0	1.51993e-009	13472.3	13228.5	13304.6
13162.6	8492.03	31	1.#QNAN	0	0.015	0	1.53399e-009	13108.1	13162.6	13247.4
13112.1	8446.28	32	1.#QNAN	0	0	0	1.64446e-009	13308.2	13112.1	13205
13058.1	8397.83	33	1.#QNAN	0	0.016	0	1.71314e-009	13196.7	13058.1	13158.5
13007.5	8353.07	34	1.#QNAN	0	0	0	1.70056e-009	13055.4	13007.5	13113
12953.5	8303.62	35	1.#QNAN	0	0.016	0	1.78564e-009	12894.9	12953.5	13062.9
12897.5	8254.79	36	1.#QNAN	0	0.015	0	1.87172e-009	12619.2	12897.5	13009.7
12848.2	8212	37	1.#QNAN	0	0	0	1.81422e-009	12748.1	12848.2	12963.5
12789.7	8160.07	38	1.#QNAN	0	0.016	0	1.85002e-009	12421.9	12789.7	12905.9
12747.2	8123.32	39	1.#QNAN	0	0	0	1.92283e-009	12770.8	12747.2	12865.6
12699.4	8081.81	40	1.#QNAN	0	0.015	0	1.91301e-009	12545.5	12699.4	12819.6
12654.5	8040.44	41	1.#QNAN	0	0	0	2.00834e-009	12515.2	12654.5	12776.1
12608.7	7999.43	42	1.#QNAN	0	0.016	0	2.02088e-009	12378.7	12608.7	12730.9
12565.9	7961.45	43	1.#QNAN	0	0.016	0	2.21105e-009	12368.6	12565.9	12688.5
12518.1	7920.15	44	1.#QNAN	0	0	0	2.21332e-009	12094.2	12518.1	12639.6
12472.3	7881.05	45	1.#QNAN	0	0.015	0	2.24456e-009	12051.7	12472.3	12593
12430.4	7847.08	46	1.#QNAN	0	0	0	2.3377e-009	12166.2	12430.4	12550.7
12388.8	7811.74	47	1.#QNAN	0	0.016	0	2.36541e-009	12072.3	12388.8	12508.1
12355.1	7784.57	48	1.#QNAN	0	0	0	2.52437e-009	12248.3	12355.1	12473.9
12316.1	7753.48	49	1.#QNAN	0	0.015	0	2.55768e-009	11899.2	12316.1	12433.2
12280.8	7725.52	50	1.#QNAN	0	0.016	0	2.51258e-009	11976.8	12280.8	12396.8
12239.5	7692.17	51	1.#QNAN	0	0	0	2.60766e-009	11614.7	12239.5	12353.6
12196.1	7659.72	52	1.#QNAN	0	0.016	0	2.67333e-009	11578.9	12196.1	12307.7
12159.2	7630.79	53	1.#QNAN	0	0	0	2.73356e-009	11710.3	12159.2	12269.2
12119.3	7601.03	54	1.#QNAN	0	0.015	0	2.92182e-009	11553.6	12119.3	12227.3
12081	7571.75	55	1.#QNAN	0	0	0	2.85122e-009	11521.5	12081	12187.4
12046.3	7546.77	56	1.#QNAN	0	0.016	0	2.94327e-009	11624	12046.3	12150.9
12009.7	7518.65	57	1.#QNAN	0	0.015	0	3.00923e-009	11387.9	12009.7	12112.5
11975.6	7493.4	58	1.#QNAN	0	0	0	3.02663e-009	11445.2	11975.6	12076.3
11940.8	7467.76	59	1.#QNAN	0	0.016	0	3.06861e-009	11304.4	11940.8	12039.3
11905.1	7441.03	60	1.#QNAN	0	0	0	3.12345e-009	11166.6	11905.1	12001.4
