rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
17640.9	13054.8	0	1.#QNAN	0	0.016	0	7.87427e-011	17640.9	17640.9	4287.87
16530.3	12214.1	1	1.#QNAN	0	0.016	0	1.45379e-009	16219.7	16530.3	4287.87
15755.1	11628.6	2	1.#QNAN	0	0.015	0	2.0615e-009	14621.9	15755.1	4287.87
14944.1	11010.1	3	1.#QNAN	0	0.016	0	2.64225e-009	12808.9	14944.1	4287.87
14209.6	10458.2	4	1.#QNAN	0	0.015	1	3.76852e-009	11618.3	14209.6	37538.7
13571.3	9975.37	5	1.#QNAN	0	0.016	0	4.58064e-009	10736.6	13571.3	10736.6
12949.8	9501.49	6	1.#QNAN	0	0	0	5.45373e-009	9771.28	12949.8	10197
12388.2	9068.31	7	1.#QNAN	0	0.016	0	6.63336e-009	9003.28	12388.2	9757.03
11904	8683.79	8	1.#QNAN	0	0.015	0	8.23408e-009	8629.85	11904	9438.81
11432.8	8312.52	9	1.#QNAN	0	0.016	0	9.11191e-009	7932.39	11432.8	9090.75
11026.9	7983.81	10	1.#QNAN	0	0.015	0	1.02535e-008	7713.49	11026.9	8813
10662.9	7690.34	11	1.#QNAN	0	0.016	0	1.11599e-008	7418.21	10662.9	8573.4
10329.9	7428.91	12	1.#QNAN	0	0.016	0	1.20201e-008	7137.27	10329.9	8349.91
10038.7	7200.3	13	1.#QNAN	0	0.015	0	1.32538e-008	7044.7	10038.7	8166.62
9774.09	6992.85	14	1.#QNAN	0	0	0	1.3499e-008	6858.02	9774.09	8000.47
9534.79	6806.07	15	1.#QNAN	0	0.016	0	1.4425e-008	6618.92	9534.79	7849.45
9311.42	6632.42	16	1.#QNAN	0	0.015	0	1.44404e-008	6548.67	9311.42	7709.12
9111.79	6479.29	17	1.#QNAN	0	0.016	0	1.59752e-008	6463.94	9111.79	7586.96
8922.76	6336.29	18	1.#QNAN	0	0.016	0	1.63303e-008	6244.99	8922.76	7467.72
8751.76	6205.23	19	1.#QNAN	0	0.015	0	1.68929e-008	6241.45	8751.76	7362.24
8593.9	6086.74	20	1.#QNAN	0	0.016	0	1.68857e-008	6092.43	8593.9	7264.76
8449.38	5978.24	21	1.#QNAN	0	0.015	0	1.80165e-008	6045.01	8449.38	7175.62
8312.79	5878.92	22	1.#QNAN	0	0.016	0	1.87811e-008	5972.71	8312.79	7090.15
8187.45	5785.75	23	1.#QNAN	0	0.016	0	1.90549e-008	5975.76	8187.45	7013.89
8064.86	5696.67	24	1.#QNAN	0	0.015	0	1.98943e-008	5763.85	8064.86	6934.46
7945.24	5612.09	25	1.#QNAN	0	0.016	0	2.14644e-008	5595.16	7945.24	6855.7
7831.78	5531.55	26	1.#QNAN	0	0	0	2.24534e-008	5464.52	7831.78	6779.9
7724.98	5455.36	27	1.#QNAN	0	0	0	2.29646e-008	5419.26	7724.98	6708.28
7621.37	5380.52	28	1.#QNAN	0	0.016	0	2.31635e-008	5353.15	7621.37	6637.79
7522.86	5310.04	29	1.#QNAN	0	0.016	0	2.42943e-008	5301.42	7522.86	6570.8
7430.52	5244.84	30	1.#QNAN	0	0.015	0	2.5805e-008	5299.52	7430.52	6508.1
7340.81	5181.19	31	1.#QNAN	0	0.016	0	2.61211e-008	5132.87	7340.81	6445.51
7254.98	5119.77	32	1.#QNAN	0	0.015	0	2.59078e-008	5089.28	7254.98	6385.69
7171.05	5060.02	33	1.#QNAN	0	0.016	0	2.73202e-008	4961.44	7171.05	6326.2
7090.48	5003.53	34	1.#QNAN	0	0	0	2.93135e-008	4893.62	7090.48	6268.11
7011.14	4949.26	35	1.#QNAN	0	0.016	0	3.08101e-008	4774.34	7011.14	6209.84
6936.26	4897.76	36	1.#QNAN	0	0.015	0	3.30559e-008	4702.56	6936.26	6154.97
6863.13	4847.88	37	1.#QNAN	0	0.016	0	3.26662e-008	4655.53	6863.13	6100.73
6790.36	4798.64	38	1.#QNAN	0	0.015	0	3.45516e-008	4506.19	6790.36	6045.66
6721.96	4753.3	39	1.#QNAN	0	0.016	0	3.49689e-008	4508.98	6721.96	5994.38
6656.65	4709.95	40	1.#QNAN	0	0.016	0	3.58422e-008	4458.92	6656.65	5945.31
6592.57	4667.2	41	1.#QNAN	0	0.015	0	3.73874e-008	4381.08	6592.57	5896.71
6530.09	4626.01	42	1.#QNAN	0	0	0	3.92525e-008	4348.26	6530.09	5849.14
6468.69	4585.64	43	1.#QNAN	0	0.016	0	3.9588e-008	4242.49	6468.69	5801.73
6408.82	4546.06	44	1.#QNAN	0	0.015	0	4.05061e-008	4196.74	6408.82	5755.45
6350.14	4507.63	45	1.#QNAN	0	0.016	0	4.05233e-008	4138.78	6350.14	5709.83
6294.01	4470.64	46	1.#QNAN	0	0.016	0	4.35774e-008	4120.62	6294.01	5666.22
6237.95	4433.59	47	1.#QNAN	0	0.015	0	4.42425e-008	4015.7	6237.95	5622
6184.77	4398.18	48	1.#QNAN	0	0.016	0	4.50037e-008	4021.11	6184.77	5580.2
6132.83	4364.32	49	1.#QNAN	0	0	0	4.5479e-008	3973.37	6132.83	5539.22
6079.89	4329.25	50	1.#QNAN	0	0.015	0	4.98641e-008	3927.84	6079.89	5496.94
6028.65	4295.6	51	1.#QNAN	0	0.016	0	4.89774e-008	3826.09	6028.65	5455.75
5978.77	4262.74	52	1.#QNAN	0	0.016	0	5.03806e-008	3774.53	5978.77	5415.57
5930.02	4230.13	53	1.#QNAN	0	0.015	0	5.29497e-008	3741.04	5930.02	5376.07
5882.52	4198.68	54	1.#QNAN	0	0.016	0	5.23929e-008	3723.08	5882.52	5337.8
5835.51	4167.72	55	1.#QNAN	0	0	0	5.71013e-008	3660.02	5835.51	5299.47
5789.41	4137.54	56	1.#QNAN	0	0.015	0	5.84758e-008	3598.34	5789.41	5261.84
5744.8	4107.72	57	1.#QNAN	0	0.016	0	5.89018e-008	3575.88	5744.8	5225.33
5700.43	4078.35	58	1.#QNAN	0	0.016	0	5.9341e-008	3557.4	5700.43	5189.06
5657.99	4049.81	59	1.#QNAN	0	0.015	0	6.16167e-008	3546.67	5657.99	5154.27
5614.76	4021.25	60	1.#QNAN	0	0.016	0	6.48496e-008	3439.18	5614.76	5118.34
5572.99	3993.02	61	1.#QNAN	0	0.015	0	6.67291e-008	3450.57	5572.99	5083.74
5531.92	3965.26	62	1.#QNAN	0	0	0	7.25654e-008	3418.55	5531.92	5049.56
5491.71	3938.27	63	1.#QNAN	0	0.016	0	7.33652e-008	3387.91	5491.71	5016.17
5451.9	3911.6	64	1.#QNAN	0	0.016	0	7.42e-008	3339.93	5451.9	4982.92
5412.15	3885.03	65	1.#QNAN	0	0.015	0	8.05488e-008	3350.77	5412.15	4949.46
5373.84	3859.04	66	1.#QNAN	0	0.016	0	7.95822e-008	3275.58	5373.84	4917.29
5336.47	3833.83	67	1.#QNAN	0	0.015	0	8.24377e-008	3257.34	5336.47	4885.91
5299.68	3809.02	68	1.#QNAN	0	0.016	0	8.87077e-008	3232.85	5299.68	4855.07
5263.53	3784.47	69	1.#QNAN	0	0	0	8.81555e-008	3219.98	5263.53	4824.73
5227.31	3759.85	70	1.#QNAN	0	0.016	0	8.96332e-008	3134.43	5227.31	4794.07
5191.95	3736	71	1.#QNAN	0	0.015	0	9.65859e-008	3131.1	5191.95	4764.16
5156.75	3712.26	72	1.#QNAN	0	0.016	0	9.49494e-008	3097.41	5156.75	4734.29
5121.58	3688.37	73	1.#QNAN	0	0.015	0	1.04461e-007	3018.73	5121.58	4704.26
5087.7	3665.24	74	1.#QNAN	0	0.016	0	1.03263e-007	3028.94	5087.7	4675.42
5054.05	3642.38	75	1.#QNAN	0	0.016	0	1.05441e-007	2998.31	5054.05	4646.79
5021.95	3620.19	76	1.#QNAN	0	0	0	1.09259e-007	3013.47	5021.95	4619.61
4989.52	3597.87	77	1.#QNAN	0	0.015	0	1.1188e-007	3013.63	4989.52	4591.94
4958.03	3576.2	78	1.#QNAN	0	0.016	1	1.1165e-007	2951.49	4958.03	4565.17
4927.13	3554.71	79	1.#QNAN	0	0.015	0	1.12402e-007	2919.64	4927.13	4538.75
4896.52	3533.56	80	1.#QNAN	0	0.016	0	1.1632e-007	2906.78	4896.52	4512.69
4866.71	3512.8	81	1.#QNAN	0	0.016	0	1.20039e-007	2912.6	4866.71	4487.36
4837.12	3492.23	82	1.#QNAN	0	0.015	0	1.26732e-007	2855.4	4837.12	4462.18
4807.77	3471.89	83	1.#QNAN	0	0	0	1.29707e-007	2852.4	4807.77	4437.11
4779.12	3452	84	1.#QNAN	0	0.016	0	1.31641e-007	2829.55	4779.12	4412.69
