rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
27295	21328.5	0	1.#QNAN	0	0.016	0	2.13051e-012	27295	27295	4287.87
26881.2	21026.5	1	1.#QNAN	0	0.016	0	4.1613e-011	27218.3	26881.2	4287.87
26836.1	21048.1	2	1.#QNAN	0	0.015	0	4.98401e-011	27203.6	26836.1	4287.87
26860.1	21079.3	3	1.#QNAN	0	0.016	0	5.57955e-011	27328	26860.1	4287.87
26884	21074	4	1.#QNAN	0	0.015	0	6.03125e-011	27162.7	26884	37538.7
26901.1	21098	5	1.#QNAN	0	0	0	6.54109e-011	27232.7	26901.1	27232.7
26920.6	21121.4	6	1.#QNAN	0	0.016	0	7.26558e-011	27282	26920.6	27098.1
26868.8	21072.1	7	1.#QNAN	0	0.016	0	8.33135e-011	26905.2	26868.8	26924.2
26818.5	21002.9	8	1.#QNAN	0	0.015	0	9.43297e-011	26687.3	26818.5	26802.7
26787.5	20960.8	9	1.#QNAN	0	0.016	0	9.98566e-011	26722.1	26787.5	26743.6
26732.5	20910.5	10	1.#QNAN	0	0.015	0	1.17983e-010	26544.6	26732.5	26654.4
26683.1	20858.5	11	1.#QNAN	0	0.016	0	1.28565e-010	26475.2	26683.1	26582.8
26642.8	20815.3	12	1.#QNAN	0	0	0	1.45355e-010	26403.7	26642.8	26533.1
26565.2	20718.8	13	1.#QNAN	0	0.016	0	1.57726e-010	25915.6	26565.2	26428.5
26500.4	20647.6	14	1.#QNAN	0	0.015	0	1.74508e-010	25970.2	26500.4	26350.5
26428.2	20565.5	15	1.#QNAN	0	0.016	0	2.00137e-010	25793.1	26428.2	26264
26375.3	20502.4	16	1.#QNAN	0	0.015	0	2.1496e-010	25913.9	26375.3	26208.3
26296.6	20416.6	17	1.#QNAN	0	0.016	0	2.51707e-010	25396.3	26296.6	26118.7
26195.7	20321.5	18	1.#QNAN	0	0.016	0	2.77497e-010	24929.8	26195.7	26001.1
26089	20214.5	19	1.#QNAN	0	0.015	0	3.20845e-010	24642.7	26089	25878.8
25979.9	20110.3	20	1.#QNAN	0	0	0	3.58293e-010	24468.9	25979.9	25755.1
25835.5	19972.9	21	1.#QNAN	0	0.016	0	3.82669e-010	23663.1	25835.5	25588.4
25653.1	19806.2	22	1.#QNAN	0	0.015	0	4.47595e-010	22879.7	25653.1	25377.2
25425.2	19601	23	1.#QNAN	0	0.016	0	5.03136e-010	21877.4	25425.2	25112.1
25172.1	19376.4	24	1.#QNAN	0	0.016	0	5.70306e-010	21191.7	25172.1	24820.6
24888.1	19127.6	25	1.#QNAN	0	0.015	0	6.83369e-010	20339	24888.1	24495.8
24574.1	18857.1	26	1.#QNAN	0	0	0	7.6093e-010	19347	24574.1	24139
24247	18573.8	27	1.#QNAN	0	0.016	0	8.46654e-010	18669	24247	23771.1
23929.9	18302	28	1.#QNAN	0	0.015	0	9.57291e-010	18277.9	23929.9	23419.8
23631.8	18050.9	29	1.#QNAN	0	0.016	0	1.00668e-009	18203	23631.8	23094.8
23336.6	17803.9	30	1.#QNAN	0	0.016	0	1.08305e-009	17786.7	23336.6	22775.7
23046.9	17561	31	1.#QNAN	0	0.015	0	1.1493e-009	17409.3	23046.9	22465.4
22758.1	17319	32	1.#QNAN	0	0.016	0	1.16304e-009	17008.2	22758.1	22158.3
22497.2	17098.3	33	1.#QNAN	0	0	0	1.23959e-009	17106.9	22497.2	21884.9
22239.7	16880.8	34	1.#QNAN	0	0.015	0	1.32765e-009	16760.7	22239.7	21617
