rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
1882.42	1348.97	0	1.#QNAN	0	0.016	0	5.50184e-008	1882.42	1882.42	3999.82
1555.24	1127.93	1	1.#QNAN	0	0	0	2.62102e-007	1509.13	1555.24	3999.82
1494.4	1092.44	2	1.#QNAN	0	0.016	0	4.1793e-007	1475.83	1494.4	3999.82
1469.61	1073.14	3	1.#QNAN	0	0.015	0	4.38836e-007	1455.46	1469.61	3999.82
1454.88	1060.09	4	1.#QNAN	0	0	0	4.50058e-007	1430.13	1454.88	37739.9
1445.64	1052.38	5	1.#QNAN	0	0.016	0	4.41828e-007	1428.45	1445.64	1428.45
1436.64	1043.64	6	1.#QNAN	0	0	0	4.7328e-007	1413.96	1436.64	1410.73
1429.79	1037.47	7	1.#QNAN	0	0.015	0	4.71639e-007	1410.13	1429.79	1405.69
1422.58	1031.73	8	1.#QNAN	0	0	0	4.83622e-007	1398.67	1422.58	1400.26
1413.94	1022.6	9	1.#QNAN	0	0.016	0	5.01625e-007	1379.43	1413.94	1391.48
1405.48	1014.17	10	1.#QNAN	0	0.016	0	5.21179e-007	1353.65	1405.48	1382.5
1396.98	1004.81	11	1.#QNAN	0	0	0	4.8866e-007	1345.15	1396.98	1373.92
1391.69	998.676	12	1.#QNAN	0	0.015	0	5.01295e-007	1370.24	1391.69	1370.69
1384.62	991.786	13	1.#QNAN	0	0	0	5.33499e-007	1340.35	1384.62	1364.18
1378.41	985.48	14	1.#QNAN	0	0.016	0	5.36154e-007	1348.32	1378.41	1359.2
1372.24	979.321	15	1.#QNAN	0	0	0	5.19811e-007	1331.54	1372.24	1353.87
1366.07	973.043	16	1.#QNAN	0	0.015	0	5.56531e-007	1344.77	1366.07	1349.06
1361.34	967.61	17	1.#QNAN	0	0.016	0	5.48428e-007	1350	1361.34	1345.85
1357.13	962.589	18	1.#QNAN	0	0	0	5.51602e-007	1361.68	1357.13	1343.39
1352.64	957.601	19	1.#QNAN	0	0.016	0	5.53048e-007	1358.21	1352.64	1340.55
1348.52	952.216	20	1.#QNAN	0	0	0	5.4604e-007	1358.86	1348.52	1337.91
1344.79	947.337	21	1.#QNAN	0	0.015	0	5.6374e-007	1370.38	1344.79	1335.83
1341.87	943.537	22	1.#QNAN	0	0	0	5.56598e-007	1370.73	1341.87	1334.44
1340.02	940.623	23	1.#QNAN	0	0.016	0	5.60983e-007	1395.25	1340.02	1334.31
1338.16	938.043	24	1.#QNAN	0	0.015	0	5.8214e-007	1393.04	1338.16	1333.96
1335.7	935.283	25	1.#QNAN	0	0	0	5.44332e-007	1359	1335.7	1332.55
1334.1	933.247	26	1.#QNAN	0	0.016	0	5.76549e-007	1390.02	1334.1	1332.24
1333.1	931.582	27	1.#QNAN	0	0	0	5.47594e-007	1408.61	1333.1	1332.59
1332.56	930.011	28	1.#QNAN	0	0.016	0	5.53842e-007	1413.21	1332.56	1333.33
1331.66	928.012	29	1.#QNAN	0	0	0	5.5234e-007	1392.61	1331.66	1333.47
1331.23	926.678	30	1.#QNAN	0	0.015	0	5.69913e-007	1405.51	1331.23	1334.01
1330.64	925.139	31	1.#QNAN	0	0	0	5.71481e-007	1377.99	1330.64	1334.05
1330.59	924.094	32	1.#QNAN	0	0.016	0	5.75525e-007	1395.37	1330.59	1334.77
1330.97	923.102	33	1.#QNAN	0	0.015	0	5.48529e-007	1407.74	1330.97	1335.88
1330.88	921.979	34	1.#QNAN	0	0	0	5.75121e-007	1393.91	1330.88	1336.39
1330.78	921.13	35	1.#QNAN	0	0.016	0	5.73965e-007	1385.43	1330.78	1336.75
1331	920.171	36	1.#QNAN	0	0	0	5.59983e-007	1393.56	1331	1337.41
1331.26	919.278	37	1.#QNAN	0	0.016	0	5.7241e-007	1411.57	1331.26	1338.19
1331.45	918.43	38	1.#QNAN	0	0	0	5.77992e-007	1397.98	1331.45	1338.78
1331.34	917.716	39	1.#QNAN	0	0.015	0	5.89589e-007	1375.47	1331.34	1338.87
1331.32	916.742	40	1.#QNAN	0	0.016	0	5.84139e-007	1390.47	1331.32	1339.13
1331.72	916.099	41	1.#QNAN	0	0	0	5.8694e-007	1423.73	1331.72	1339.96
1332.24	915.304	42	1.#QNAN	0	0.015	0	5.93023e-007	1443.49	1332.24	1340.92
1332.78	914.572	43	1.#QNAN	0	0	0	6.08677e-007	1436.66	1332.78	1341.86
1333.29	913.949	44	1.#QNAN	0	0.016	0	6.07177e-007	1443.35	1333.29	1342.71
1333.37	912.7	45	1.#QNAN	0	0	0	6.14884e-007	1459.79	1333.37	1343.12
1333.21	911.537	46	1.#QNAN	0	0.016	0	6.29814e-007	1434.67	1333.21	1343.24
1332.87	910.135	47	1.#QNAN	0	0	0	6.05406e-007	1408.68	1332.87	1343.05
1332.66	908.715	48	1.#QNAN	0	0.015	0	6.41253e-007	1432.05	1332.66	1343.01
1332.68	907.394	49	1.#QNAN	0	0.016	0	6.09299e-007	1479.09	1332.68	1343.31
1332.74	906.284	50	1.#QNAN	0	0	0	6.36921e-007	1461.04	1332.74	1343.62
1332.12	904.631	51	1.#QNAN	0	0.015	0	6.61008e-007	1415.45	1332.12	1343.11
1331.32	903.292	52	1.#QNAN	0	0	0	6.57053e-007	1389.37	1331.32	1342.31
1330.46	902.13	53	1.#QNAN	0	0.016	0	6.59079e-007	1397.38	1330.46	1341.42
1329.18	900.855	54	1.#QNAN	0	0	0	6.60184e-007	1362.29	1329.18	1340.01
1327.83	899.493	55	1.#QNAN	0	0.016	0	6.62684e-007	1359.71	1327.83	1338.5
1326.96	898.415	56	1.#QNAN	0	0.015	0	6.88837e-007	1381.8	1326.96	1337.53
1326.36	897.124	57	1.#QNAN	0	0	0	6.80437e-007	1411.06	1326.36	1336.92
1325.72	896.074	58	1.#QNAN	0	0.016	0	6.99033e-007	1399.98	1325.72	1336.28
1325.07	894.892	59	1.#QNAN	0	0	0	6.96837e-007	1388.62	1325.07	1335.6
1324.35	893.843	60	1.#QNAN	0	0.015	0	6.86708e-007	1385.82	1324.35	1334.84
1323.12	892.398	61	1.#QNAN	0	0	0	6.7133e-007	1365.12	1323.12	1333.52
1321.69	890.956	62	1.#QNAN	0	0.016	0	6.89399e-007	1348.05	1321.69	1331.93
1320.42	889.512	63	1.#QNAN	0	0	0	6.86371e-007	1348.68	1320.42	1330.52
1319.48	888.425	64	1.#QNAN	0	0.016	0	6.61219e-007	1377.7	1319.48	1329.52
1318.23	886.819	65	1.#QNAN	0	0.015	0	6.95949e-007	1365.72	1318.23	1328.15
1317.03	885.56	66	1.#QNAN	0	0	0	6.93987e-007	1364.52	1317.03	1326.81
1315.24	884.043	67	1.#QNAN	0	0.017	0	6.89514e-007	1330.71	1315.24	1324.78
1313.67	882.597	68	1.#QNAN	0	0	0	7.18216e-007	1340.54	1313.67	1323.01
1312.26	881.365	69	1.#QNAN	0	0.015	0	7.06185e-007	1362.38	1312.26	1321.41
1310.91	879.911	70	1.#QNAN	0	0	0	6.87295e-007	1346.16	1310.91	1319.9
1309.56	878.492	71	1.#QNAN	0	0.016	0	7.402e-007	1328.46	1309.56	1318.39
1308.19	877.23	72	1.#QNAN	0	0	0	7.26875e-007	1324.84	1308.19	1316.85
1307.06	875.904	73	1.#QNAN	0	0.016	0	7.17954e-007	1346.08	1307.06	1315.58
1305.89	874.795	74	1.#QNAN	0	0.015	0	7.08814e-007	1330.96	1305.89	1314.26
1305.3	873.882	75	1.#QNAN	0	0	0	6.88678e-007	1363.73	1305.3	1313.6
1304.47	872.798	76	1.#QNAN	0	0.016	0	7.26073e-007	1351.98	1304.47	1312.65
1303.73	871.85	77	1.#QNAN	0	0	0	7.23841e-007	1353.18	1303.73	1311.82
1303.18	871.108	78	1.#QNAN	0	0.015	0	6.82885e-007	1382.49	1303.18	1311.26
1302.44	870.205	79	1.#QNAN	0	0	0	7.17925e-007	1372.29	1302.44	1310.46
1301.74	869.438	80	1.#QNAN	0	0.016	0	6.86618e-007	1342.71	1301.74	1309.69
