rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
2412.27	1620.67	0	1.#QNAN	0	0.016	0	5.30074e-008	2412.27	2412.27	4115.63
1844.34	1235.17	1	1.#QNAN	0	0	0	1.74109e-007	1602.13	1844.34	4115.63
1699.93	1131.13	2	1.#QNAN	0	0	0	4.43204e-007	1569.37	1699.93	4115.63
1641.94	1088.09	3	1.#QNAN	0	0	0	4.63588e-007	1562.5	1641.94	4115.63
1611.77	1063.57	4	1.#QNAN	0	0.016	0	4.63665e-007	1552.48	1611.77	32670.1
1588.96	1049.59	5	1.#QNAN	0	0	0	4.59003e-007	1518.55	1588.96	1518.55
1573.1	1038.57	6	1.#QNAN	0	0	0	4.88815e-007	1525.44	1573.1	1515.88
1563.46	1030.91	7	1.#QNAN	0	0.015	0	4.86235e-007	1526.61	1563.46	1516.2
1554	1023.35	8	1.#QNAN	0	0	0	4.98754e-007	1506.02	1554	1510.78
1543.91	1015.46	9	1.#QNAN	0	0	0	4.919e-007	1481.15	1543.91	1502.86
1537.46	1009.61	10	1.#QNAN	0	0.016	0	5.09556e-007	1496.12	1537.46	1500.18
1531.28	1003.89	11	1.#QNAN	0	0	0	5.20869e-007	1491.81	1531.28	1496.83
1523.73	998.715	12	1.#QNAN	0	0	0	5.24592e-007	1463.39	1523.73	1490.93
1516.64	992.653	13	1.#QNAN	0	0	0	5.06305e-007	1450.15	1516.64	1484.77
1508.47	986.367	14	1.#QNAN	0	0.015	0	5.47485e-007	1427.91	1508.47	1477.11
1501.57	980.13	15	1.#QNAN	0	0	0	5.33104e-007	1441.18	1501.57	1471.09
1495.1	974.628	16	1.#QNAN	0	0	0	5.42412e-007	1433.18	1495.1	1465.77
1487.69	968.126	17	1.#QNAN	0	0.016	0	5.48607e-007	1401.64	1487.69	1458.77
1482.03	962.877	18	1.#QNAN	0	0	0	5.45361e-007	1420.55	1482.03	1453.79
1476.44	958.131	19	1.#QNAN	0	0	0	5.55199e-007	1404.67	1476.44	1448.95
1472	953.698	20	1.#QNAN	0	0	0	5.55566e-007	1421.13	1472	1445.57
1467.99	949.8	21	1.#QNAN	0	0.016	0	5.49962e-007	1414.23	1467.99	1442.55
1463.64	946.077	22	1.#QNAN	0	0	0	5.66426e-007	1400.31	1463.64	1439
1460.28	943.002	23	1.#QNAN	0	0	0	5.80035e-007	1411.07	1460.28	1436.5
1457.69	940.163	24	1.#QNAN	0	0.015	0	5.64523e-007	1427.76	1457.69	1434.92
1455.03	937.501	25	1.#QNAN	0	0	0	5.57538e-007	1420	1455.03	1433.19
1452.54	934.861	26	1.#QNAN	0	0	0	5.72113e-007	1416.03	1452.54	1431.47
1450.21	932.239	27	1.#QNAN	0	0.016	0	5.82313e-007	1419.27	1450.21	1429.95
1447.91	929.934	28	1.#QNAN	0	0	0	5.74866e-007	1412.06	1447.91	1428.31
1445.37	927.662	29	1.#QNAN	0	0	0	5.81558e-007	1399.89	1445.37	1426.34
1443.41	925.26	30	1.#QNAN	0	0	0	5.98326e-007	1412.52	1443.41	1424.93
1441.29	922.415	31	1.#QNAN	0	0.015	0	6.09825e-007	1412.9	1441.29	1423.38
