rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
2053.73	1408.52	0	1.#QNAN	0	0.016	0	5.63115e-008	2053.73	2053.73	4287.87
1792.14	1200.19	1	1.#QNAN	0	0.016	0	2.71814e-007	1696.36	1792.14	4287.87
1724.01	1146.94	2	1.#QNAN	0	0.015	0	4.65989e-007	1646.52	1724.01	4287.87
1693.9	1124.98	3	1.#QNAN	0	0.031	0	4.88413e-007	1639.13	1693.9	4287.87
1678.03	1111.13	4	1.#QNAN	0	0.016	0	4.99194e-007	1642.33	1678.03	37538.7
1664.23	1099.39	5	1.#QNAN	0	0.016	0	4.82722e-007	1617.2	1664.23	1617.2
1651.93	1089.23	6	1.#QNAN	0	0.015	0	5.17563e-007	1598.76	1651.93	1603.89
1642.12	1081.93	7	1.#QNAN	0	0.016	0	4.95996e-007	1595.07	1642.12	1597.97
1632.4	1073.61	8	1.#QNAN	0	0.031	0	5.15759e-007	1576.23	1632.4	1590.17
1623.8	1066.17	9	1.#QNAN	0	0.016	0	5.20956e-007	1567.69	1623.8	1583.64
1613.94	1058.52	10	1.#QNAN	0	0.015	0	5.61602e-007	1541.36	1613.94	1574.52
1606.09	1052.82	11	1.#QNAN	0	0.016	0	5.59473e-007	1550.02	1606.09	1568.76
1597.03	1046.06	12	1.#QNAN	0	0.015	0	5.59929e-007	1524.88	1597.03	1560.87
1589.03	1040.09	13	1.#QNAN	0	0.016	0	5.64528e-007	1525.09	1589.03	1554.57
1581.11	1034.64	14	1.#QNAN	0	0.031	0	5.81237e-007	1501.24	1581.11	1547.58
1574.69	1030.72	15	1.#QNAN	0	0.016	0	5.81055e-007	1516.43	1574.69	1542.72
1567.05	1026.35	16	1.#QNAN	0	0.015	0	5.7493e-007	1486.01	1567.05	1536.02
1561.16	1022.02	17	1.#QNAN	0	0.016	0	5.99061e-007	1496.83	1561.16	1531.54
1556.11	1018.43	18	1.#QNAN	0	0.016	1	5.88516e-007	1498.87	1556.11	1527.86
1552.09	1015.02	19	1.#QNAN	0	0.015	0	5.90435e-007	1507.13	1552.09	1525.38
1547.68	1011.75	20	1.#QNAN	0	0.016	0	5.92104e-007	1492.76	1547.68	1522.13
1543.78	1009.12	21	1.#QNAN	0	0.031	0	5.82006e-007	1491.03	1543.78	1519.22
1540	1006.56	22	1.#QNAN	0	0.016	0	6.07495e-007	1492.16	1540	1516.52
1537.17	1004.35	23	1.#QNAN	0	0.015	0	6.01746e-007	1503.1	1537.17	1514.8
1533.87	1002.21	24	1.#QNAN	0	0.016	0	5.99489e-007	1481.52	1533.87	1512.24
1531.64	999.951	25	1.#QNAN	0	0.015	0	6.22472e-007	1504.36	1531.64	1510.92
1529.08	997.96	26	1.#QNAN	0	0.016	0	6.48486e-007	1484.43	1529.08	1509
1527.07	995.987	27	1.#QNAN	0	0.016	0	6.23156e-007	1506.99	1527.07	1507.71
1524.56	994.39	28	1.#QNAN	0	0.031	0	6.56882e-007	1485.44	1524.56	1505.74
1521.85	992.437	29	1.#QNAN	0	0.015	0	6.89055e-007	1480.53	1521.85	1503.54
1519.35	990.508	30	1.#QNAN	0	0.016	0	6.53347e-007	1481.73	1519.35	1501.46
1516.92	988.624	31	1.#QNAN	0	0.016	0	6.7167e-007	1488.88	1516.92	1499.48
1514.74	986.593	32	1.#QNAN	0	0.015	0	7.09717e-007	1507.99	1514.74	1497.78
1512.13	984.799	33	1.#QNAN	0	0.016	0	6.63584e-007	1484.24	1512.13	1495.58
1509.51	982.928	34	1.#QNAN	0	0.015	0	6.62859e-007	1474.46	1509.51	1493.4
1507.74	981.326	35	1.#QNAN	0	0.032	0	6.82836e-007	1496.36	1507.74	1492.07
1505.65	979.447	36	1.#QNAN	0	0.015	0	6.64135e-007	1481.08	1505.65	1490.43
1504.31	978.035	37	1.#QNAN	0	0.016	0	7.16508e-007	1508.49	1504.31	1489.57
1501.97	976.129	38	1.#QNAN	0	0.015	0	6.89547e-007	1471.37	1501.97	1487.58
1499.96	974.367	39	1.#QNAN	0	0.016	0	6.81872e-007	1484.15	1499.96	1485.99
1497.72	972.54	40	1.#QNAN	0	0.016	0	6.97009e-007	1468.15	1497.72	1484.08
1495.48	970.945	41	1.#QNAN	0	0.015	0	6.74119e-007	1457.21	1495.48	1482.14
1494.08	969.385	42	1.#QNAN	0	0.031	0	6.81934e-007	1492.12	1494.08	1481.15
1492.24	967.965	43	1.#QNAN	0	0.016	0	6.93024e-007	1483.15	1492.24	1479.66
1490.27	966.583	44	1.#QNAN	0	0.016	0	7.09725e-007	1461.28	1490.27	1477.98
1488.64	965.026	45	1.#QNAN	0	0.015	0	6.93943e-007	1477.09	1488.64	1476.73
1486.26	963.449	46	1.#QNAN	0	0.016	0	6.88953e-007	1438.08	1486.26	1474.57
1484.5	961.903	47	1.#QNAN	0	0.015	0	6.9746e-007	1459.47	1484.5	1473.13
1482.55	960.571	48	1.#QNAN	0	0.016	0	7.01008e-007	1444.38	1482.55	1471.42
1481.36	959.511	49	1.#QNAN	0	0.031	0	7.10861e-007	1466.8	1481.36	1470.53
1479.76	958.359	50	1.#QNAN	0	0.016	0	6.97389e-007	1440.38	1479.76	1469.14
1478.53	957.332	51	1.#QNAN	0	0.015	0	7.38107e-007	1464.2	1478.53	1468.12
1477.07	956.407	52	1.#QNAN	0	0.016	0	7.11312e-007	1453.3	1477.07	1466.88
1476.08	955.643	53	1.#QNAN	0	0.016	0	7.24464e-007	1480.74	1476.08	1466.12
1474.83	954.607	54	1.#QNAN	0	0.015	0	7.13052e-007	1471.1	1474.83	1465.08
1472.9	953.341	55	1.#QNAN	0	0.016	0	7.16594e-007	1432.12	1472.9	1463.29
1470.96	952.205	56	1.#QNAN	0	0.015	0	7.20242e-007	1434.08	1470.96	1461.49
1469.02	950.931	57	1.#QNAN	0	0.032	0	7.30732e-007	1426.72	1469.02	1459.67
1467.03	949.716	58	1.#QNAN	0	0.015	0	7.71314e-007	1430.16	1467.03	1457.81
1465.74	948.49	59	1.#QNAN	0	0.016	0	7.69946e-007	1471	1465.74	1456.7
1464.2	947.4	60	1.#QNAN	0	0.015	0	7.84057e-007	1439.85	1464.2	1455.29
1462.99	946.527	61	1.#QNAN	0	0.016	0	7.38451e-007	1457.92	1462.99	1454.25
1461.57	945.371	62	1.#QNAN	0	0.031	0	7.77017e-007	1458.27	1461.57	1453
1460.34	944.399	63	1.#QNAN	0	0.016	0	7.67132e-007	1460.23	1460.34	1451.92
1459.08	943.346	64	1.#QNAN	0	0.015	0	7.5601e-007	1448.71	1459.08	1450.8
1458.19	942.44	65	1.#QNAN	0	0.016	0	7.84231e-007	1467.46	1458.19	1450.05
1456.9	941.548	66	1.#QNAN	0	0.016	0	7.78038e-007	1436.26	1456.9	1448.86
1455.67	940.761	67	1.#QNAN	0	0.015	0	7.46256e-007	1436.76	1455.67	1447.73
1454.7	939.992	68	1.#QNAN	0	0.031	0	7.55523e-007	1466.53	1454.7	1446.89
1453.39	939.091	69	1.#QNAN	0	0.016	0	7.60874e-007	1434.86	1453.39	1445.69
1452.32	938.436	70	1.#QNAN	0	0.016	0	7.73599e-007	1436.04	1452.32	1444.73
1451.35	937.852	71	1.#QNAN	0	0.015	0	7.70072e-007	1456.2	1451.35	1443.9
1450.25	937.392	72	1.#QNAN	0	0.016	0	7.87285e-007	1443.42	1450.25	1442.92
1449.11	936.748	73	1.#QNAN	0	0.015	0	7.8664e-007	1445.21	1449.11	1441.91
1448.43	936.187	74	1.#QNAN	0	0.016	1	7.46067e-007	1469.73	1448.43	1441.38
1446.95	935.494	75	1.#QNAN	0	0.031	0	7.73865e-007	1432.93	1446.95	1439.99
1445.83	934.818	76	1.#QNAN	0	0.016	0	7.76889e-007	1434.78	1445.83	1438.96
1445.15	934.318	77	1.#QNAN	0	0.015	0	7.80005e-007	1464.79	1445.15	1438.39
1444.5	933.7	78	1.#QNAN	0	0.016	0	7.57794e-007	1465.81	1444.5	1437.89
1444.07	933.308	79	1.#QNAN	0	0.016	0	7.84863e-007	1493.77	1444.07	1437.61
1443.11	932.734	80	1.#QNAN	0	0.015	0	7.8867e-007	1438.02	1443.11	1436.76
1442.35	932.161	81	1.#QNAN	0	0.016	0	7.69334e-007	1448.59	1442.35	1436.1
1441.72	931.62	82	1.#QNAN	0	0.015	0	7.81999e-007	1459.58	1441.72	1435.59
1441.48	931.357	83	1.#QNAN	0	0.032	0	7.48117e-007	1480.98	1441.48	1435.47
1441.22	931.02	84	1.#QNAN	0	0.015	0	7.77774e-007	1472.25	1441.22	1435.33
1441.23	930.79	85	1.#QNAN	0	0.016	0	8.20268e-007	1502.53	1441.23	1435.45
1441.16	930.402	86	1.#QNAN	0	0.015	0	7.8971e-007	1504.89	1441.16	1435.53
1441.06	930.098	87	1.#QNAN	0	0.016	0	7.69668e-007	1504.87	1441.06	1435.54
1441.17	929.955	88	1.#QNAN	0	0.016	0	7.85115e-007	1522.29	1441.17	1435.79
1441	929.643	89	1.#QNAN	0	0.031	0	7.85091e-007	1495.64	1441	1435.73
1441.06	929.388	90	1.#QNAN	0	0.015	0	7.48685e-007	1510.56	1441.06	1435.92
1441.39	929.183	91	1.#QNAN	0	0.016	0	7.80889e-007	1541.25	1441.39	1436.37
1441.05	928.908	92	1.#QNAN	0	0.016	0	7.71748e-007	1480.59	1441.05	1436.13
1440.55	928.575	93	1.#QNAN	0	0.015	0	7.51781e-007	1458.48	1440.55	1435.71
1440.5	928.312	94	1.#QNAN	0	0.016	0	7.81352e-007	1522.52	1440.5	1435.76
1440.24	928.01	95	1.#QNAN	0	0.015	0	7.98387e-007	1500.55	1440.24	1435.61
1440.1	927.674	96	1.#QNAN	0	0.016	0	7.94468e-007	1515.09	1440.1	1435.57
1439.97	927.408	97	1.#QNAN	0	0.031	0	8.09857e-007	1514.37	1439.97	1435.55
1439.65	927.096	98	1.#QNAN	0	0.016	0	7.63748e-007	1478.24	1439.65	1435.31
1439.44	926.809	99	1.#QNAN	0	0.015	0	7.9001e-007	1484.02	1439.44	1435.19
1439.16	926.509	100	1.#QNAN	0	0.016	0	7.89256e-007	1473.08	1439.16	1435
1439.22	926.258	101	1.#QNAN	0	0.016	0	8.13285e-007	1506.32	1439.22	1435.14
