rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
1735.05	1268.15	0	1.#QNAN	0	0.016	0	5.15004e-008	1735.05	1735.05	3880.47
1512.05	1082.81	1	1.#QNAN	0	0.016	0	2.91045e-007	1448.92	1512.05	3880.47
1464.37	1036.92	2	1.#QNAN	0	0.031	0	4.37444e-007	1435.34	1464.37	3880.47
1445.94	1017.69	3	1.#QNAN	0	0.015	0	4.33989e-007	1431.76	1445.94	3880.47
1435.85	1008.12	4	1.#QNAN	0	0.016	0	4.52893e-007	1415.39	1435.85	37687.6
1424.57	995.437	5	1.#QNAN	0	0.016	0	4.40449e-007	1398.41	1424.57	1398.41
1411.73	984.41	6	1.#QNAN	0	0.015	0	4.83434e-007	1360.03	1411.73	1373.88
1398.12	972.525	7	1.#QNAN	0	0.016	0	4.89831e-007	1335.12	1398.12	1356.34
1386.35	961.549	8	1.#QNAN	0	0.015	0	4.91758e-007	1321.81	1386.35	1345.04
1377.57	953.987	9	1.#QNAN	0	0.032	0	4.99205e-007	1330.23	1377.57	1339
1369.01	946.414	10	1.#QNAN	0	0.015	0	5.05588e-007	1319.72	1369.01	1332.74
1360.9	939.841	11	1.#QNAN	0	0.016	0	5.35038e-007	1318.14	1360.9	1327.29
1354.38	933.086	12	1.#QNAN	0	0.015	0	5.26738e-007	1320.94	1354.38	1323.79
1347.28	926.834	13	1.#QNAN	0	0.032	0	5.27593e-007	1292.72	1347.28	1318.46
1342.07	922.808	14	1.#QNAN	0	0.015	0	5.19595e-007	1310.89	1342.07	1315.39
1337.63	918.008	15	1.#QNAN	0	0.016	0	5.22579e-007	1315.91	1337.63	1313.36
1333.22	913.835	16	1.#QNAN	0	0.015	0	5.50628e-007	1302.4	1333.22	1310.74
1329.37	910.127	17	1.#QNAN	0	0.016	0	5.30612e-007	1300.78	1329.37	1308.54
1325.47	906.554	18	1.#QNAN	0	0.031	0	5.36365e-007	1288.76	1325.47	1305.93
1323.03	904.087	19	1.#QNAN	0	0.016	0	5.37618e-007	1305.77	1323.03	1304.92
1320.66	901.928	20	1.#QNAN	0	0.015	0	5.64987e-007	1304.5	1320.66	1303.75
1318.32	899.901	21	1.#QNAN	0	0.016	0	5.55877e-007	1301.81	1318.32	1302.6
1316.31	897.643	22	1.#QNAN	0	0.016	0	5.66749e-007	1303.93	1316.31	1301.62
1313.98	895.934	23	1.#QNAN	0	0.015	0	5.59449e-007	1287.24	1313.98	1300.04
1312.19	893.672	24	1.#QNAN	0	0.016	0	5.52032e-007	1296.14	1312.19	1299.03
1310.63	891.99	25	1.#QNAN	0	0.031	0	5.49617e-007	1305.04	1310.63	1298.37
1309.3	890.418	26	1.#QNAN	0	0.016	1	5.67776e-007	1308.71	1309.3	1297.83
1307.84	888.93	27	1.#QNAN	0	0.015	0	5.59948e-007	1297.34	1307.84	1296.98
1306.45	887.785	28	1.#QNAN	0	0.016	0	5.73323e-007	1297.77	1306.45	1296.1
1305.02	886.623	29	1.#QNAN	0	0.015	0	5.58541e-007	1290.4	1305.02	1295.19
1304.2	885.617	30	1.#QNAN	0	0.016	0	5.59325e-007	1304.47	1304.2	1294.92
1303.09	884.484	31	1.#QNAN	0	0.031	0	5.7101e-007	1301.06	1303.09	1294.27
1301.92	883.104	32	1.#QNAN	0	0.016	0	5.81121e-007	1298.41	1301.92	1293.53
1300.61	881.789	33	1.#QNAN	0	0.015	0	5.95651e-007	1300.6	1300.61	1292.58
1298.94	880.259	34	1.#QNAN	0	0.016	0	5.73708e-007	1284.89	1298.94	1291.16
1296.96	878.205	35	1.#QNAN	0	0.016	0	6.23695e-007	1290.39	1296.96	1289.37
1294.64	875.789	36	1.#QNAN	0	0.015	0	6.32935e-007	1279.57	1294.64	1287.19
1291.95	873.376	37	1.#QNAN	0	0.016	0	6.26903e-007	1278.45	1291.95	1284.51
1289.59	870.94	38	1.#QNAN	0	0.015	0	6.12965e-007	1307.11	1289.59	1282.29
1287.11	868.687	39	1.#QNAN	0	0.032	0	5.98256e-007	1276.88	1287.11	1279.89
1284.25	866.66	40	1.#QNAN	0	0.015	0	6.48705e-007	1266.32	1284.25	1277.01
1281.88	864.779	41	1.#QNAN	0	0.016	0	6.44497e-007	1269.95	1281.88	1274.7
1279.23	862.85	42	1.#QNAN	0	0.015	0	6.39518e-007	1254.84	1279.23	1272.04
1277.29	861.292	43	1.#QNAN	0	0.016	0	6.38909e-007	1279.65	1277.29	1270.17
1275.29	859.616	44	1.#QNAN	0	0.031	0	6.43819e-007	1285.95	1275.29	1268.24
1273.7	858.042	45	1.#QNAN	0	0.016	0	6.32679e-007	1296.27	1273.7	1266.79
1271.98	856.665	46	1.#QNAN	0	0.015	0	6.3213e-007	1297.15	1271.98	1265.17
1270.46	855.388	47	1.#QNAN	0	0.016	0	6.39207e-007	1290.57	1270.46	1263.76
1269.08	854.27	48	1.#QNAN	0	0.016	0	6.63998e-007	1297.24	1269.08	1262.52
1267.5	853.107	49	1.#QNAN	0	0.015	0	6.57904e-007	1296.85	1267.5	1261.07
1266.4	852.117	50	1.#QNAN	0	0.016	0	6.58722e-007	1283.09	1266.4	1260.16
1264.99	850.902	51	1.#QNAN	0	0.031	0	6.35269e-007	1269	1264.99	1258.91
1263.95	850.003	52	1.#QNAN	0	0.016	0	7.10433e-007	1296.29	1263.95	1258.03
1262.96	849.167	53	1.#QNAN	0	0.015	0	6.48125e-007	1305.12	1262.96	1257.2
1262.12	848.386	54	1.#QNAN	0	0.016	0	6.64177e-007	1311.38	1262.12	1256.5
1260.97	847.31	55	1.#QNAN	0	0.015	0	6.84711e-007	1281.27	1260.97	1255.46
1260.34	846.473	56	1.#QNAN	0	0.016	0	6.8674e-007	1317.86	1260.34	1255
1260.25	846.056	57	1.#QNAN	0	0.016	0	6.93646e-007	1355.52	1260.25	1255.12
1259.85	845.199	58	1.#QNAN	0	0.031	0	6.90246e-007	1334.55	1259.85	1254.91
1259.09	844.43	59	1.#QNAN	0	0.015	0	6.95267e-007	1329.83	1259.09	1254.3
1258.44	843.72	60	1.#QNAN	0	0.016	0	6.81926e-007	1317.42	1258.44	1253.79
1257.83	843.039	61	1.#QNAN	0	0.016	0	6.8543e-007	1307.54	1257.83	1253.29
1257	842.32	62	1.#QNAN	0	0.015	0	7.1685e-007	1300.2	1257	1252.57
1255.78	841.517	63	1.#QNAN	0	0.016	0	6.97635e-007	1279.61	1255.78	1251.42
1254.85	840.759	64	1.#QNAN	0	0.015	0	6.9365e-007	1292.98	1254.85	1250.56
1254.13	840.13	65	1.#QNAN	0	0.016	0	7.32633e-007	1291.01	1254.13	1249.95
1254.11	839.608	66	1.#QNAN	0	0.015	0	7.0209e-007	1337.81	1254.11	1250.06
1253.64	839.111	67	1.#QNAN	0	0.016	0	6.95074e-007	1295	1253.64	1249.7
1253.1	838.725	68	1.#QNAN	0	0.015	0	6.88642e-007	1309.26	1253.1	1249.27
1253.28	838.46	69	1.#QNAN	0	0.016	0	7.00469e-007	1429.85	1253.28	1249.62
1253.11	838.283	70	1.#QNAN	0	0.016	0	7.16787e-007	1396.95	1253.11	1249.59
1252.89	838.043	71	1.#QNAN	0	0.015	0	7.07883e-007	1344.63	1252.89	1249.5
1252.88	837.846	72	1.#QNAN	0	0.031	0	6.98699e-007	1408.27	1252.88	1249.64
1252.81	837.436	73	1.#QNAN	0	0.016	0	7.20775e-007	1425.1	1252.81	1249.73
1252.62	837.059	74	1.#QNAN	0	0.016	0	6.96314e-007	1394.13	1252.62	1249.67
1252.59	836.684	75	1.#QNAN	0	0.015	0	7.00223e-007	1389.03	1252.59	1249.79
1252.62	836.432	76	1.#QNAN	0	0.016	0	7.27214e-007	1390.05	1252.62	1249.97
1252.78	836.229	77	1.#QNAN	0	0.015	0	7.41307e-007	1393.19	1252.78	1250.28
1252.83	835.972	78	1.#QNAN	0	0.032	0	7.4289e-007	1343.82	1252.83	1250.46
1253.02	835.67	79	1.#QNAN	0	0.015	0	7.42411e-007	1379.98	1253.02	1250.79
1252.86	835.318	80	1.#QNAN	0	0.016	0	7.31911e-007	1340.14	1252.86	1250.73
1252.84	835.023	81	1.#QNAN	0	0.015	0	7.07732e-007	1323.8	1252.84	1250.8
1252.85	834.804	82	1.#QNAN	0	0.016	0	7.47606e-007	1328.07	1252.85	1250.9
1252.6	834.31	83	1.#QNAN	0	0.016	1	7.04955e-007	1304.95	1252.6	1250.71
1252.53	834.004	84	1.#QNAN	0	0.015	0	7.02433e-007	1324.84	1252.53	1250.71
1252.12	833.549	85	1.#QNAN	0	0.031	0	6.78425e-007	1289.21	1252.12	1250.35
1252.02	833.21	86	1.#QNAN	0	0.016	0	7.16981e-007	1319.41	1252.02	1250.33
1252.43	833.04	87	1.#QNAN	0	0.016	0	7.28124e-007	1384.83	1252.43	1250.85
1252.17	832.541	88	1.#QNAN	0	0.015	0	7.15423e-007	1302.65	1252.17	1250.66
1252.11	832.115	89	1.#QNAN	0	0.016	0	7.0122e-007	1327.13	1252.11	1250.67
1251.96	831.708	90	1.#QNAN	0	0.015	0	7.25684e-007	1319.46	1251.96	1250.6
1252.28	831.498	91	1.#QNAN	0	0.032	0	7.09096e-007	1361.99	1252.28	1251.03
1252.33	831.292	92	1.#QNAN	0	0.015	0	7.26699e-007	1334.24	1252.33	1251.16
