rmse	mae	#iter	time_pred	time_learn	time_learn2	time_learn4	alpha	rmse_mcmc_this	rmse_mcmc_all	rmse_mcmc_all_but5
7156.6	5729.65	0	1.#QNAN	0	0.016	0	8.01829e-010	7156.6	7156.6	4162.21
6357.4	5023	1	1.#QNAN	0	0	0	1.37362e-008	5790.25	6357.4	4162.21
6021.56	4756.1	2	1.#QNAN	0	0	0	1.93205e-008	5512.51	6021.56	4162.21
5791.52	4577.95	3	1.#QNAN	0	0.015	0	2.21044e-008	5186.07	5791.52	4162.21
5626.57	4452.51	4	1.#QNAN	0	0	0	2.39906e-008	5047.96	5626.57	37734.5
5459.57	4322.44	5	1.#QNAN	0	0.016	0	2.75249e-008	4703.17	5459.57	4703.17
5317.66	4212.34	6	1.#QNAN	0	0	0	3.06064e-008	4543.68	5317.66	4602.88
5186.5	4113.18	7	1.#QNAN	0	0.015	0	3.48597e-008	4350.48	5186.5	4500.93
5046.92	4004.92	8	1.#QNAN	0	0	0	3.97157e-008	4012.86	5046.92	4366.12
4911.34	3900.09	9	1.#QNAN	0	0.016	0	4.607e-008	3784.77	4911.34	4239.37
4768.51	3787.08	10	1.#QNAN	0	0.016	0	5.55807e-008	3509.61	4768.51	4100.01
4626	3674.61	11	1.#QNAN	0	0	0	6.44261e-008	3273.26	4626	3961.03
4483.03	3561.08	12	1.#QNAN	0	0.015	0	7.73843e-008	3111.49	4483.03	3824.25
4336.77	3442.49	13	1.#QNAN	0	0	0	9.23994e-008	2858.46	4336.77	3683.49
4196.53	3327.15	14	1.#QNAN	0	0.016	0	1.02951e-007	2762.82	4196.53	3552.91
4066.63	3218.24	15	1.#QNAN	0	0.015	0	1.20953e-007	2828.02	4066.63	3439.31
3947.43	3116.6	16	1.#QNAN	0	0	0	1.35563e-007	2708.28	3947.43	3338.16
3835.12	3020.31	17	1.#QNAN	0	0.016	0	1.38101e-007	2680.83	3835.12	3245.94
3733.01	2932.46	18	1.#QNAN	0	0	0	1.50346e-007	2527.66	3733.01	3163.57
3641.23	2851.93	19	1.#QNAN	0	0.016	0	1.56919e-007	2564.45	3641.23	3093.69
3557.1	2777.04	20	1.#QNAN	0	0.015	0	1.65377e-007	2571.78	3557.1	3031.82
3481.46	2712.43	21	1.#QNAN	0	0	0	1.78054e-007	2551.72	3481.46	2978
3411.52	2653.82	22	1.#QNAN	0	0.016	0	1.75577e-007	2552.61	3411.52	2929.68
3347.4	2599.69	23	1.#QNAN	0	0	0	1.80739e-007	2495.13	3347.4	2885.87
3287.39	2548.66	24	1.#QNAN	0	0.015	0	1.90805e-007	2430.03	3287.39	2844.96
3230.9	2500.56	25	1.#QNAN	0	0.016	0	1.93902e-007	2360.94	3230.9	2806.2
3178.58	2456.04	26	1.#QNAN	0	0	0	2.20403e-007	2329.08	3178.58	2770.55
3130.7	2415.29	27	1.#QNAN	0	0.016	0	2.15219e-007	2319.37	3130.7	2738.6
3085.64	2376.23	28	1.#QNAN	0	0.015	0	2.03939e-007	2315.74	3085.64	2708.64
3043.63	2339.36	29	1.#QNAN	0	0	0	2.16851e-007	2314.81	3043.63	2681.13
3003.97	2303.75	30	1.#QNAN	0	0.016	0	2.25771e-007	2296.97	3003.97	2655.05
2965.23	2269.54	31	1.#QNAN	0	0	0	2.32939e-007	2181.88	2965.23	2628.44
2928.94	2237.6	32	1.#QNAN	0	0.015	0	2.40629e-007	2189.5	2928.94	2603.75
2894.15	2206.72	33	1.#QNAN	0	0.016	0	2.45109e-007	2168.07	2894.15	2579.98
2861.65	2178.37	34	1.#QNAN	0	0	0	2.56336e-007	2213.19	2861.65	2558.54
2830.3	2151.26	35	1.#QNAN	0	0.016	0	2.56552e-007	2182.6	2830.3	2537.57
2800.67	2125.34	36	1.#QNAN	0	0	0	2.74912e-007	2172.76	2800.67	2517.59
2772.72	2100.62	37	1.#QNAN	0	0.015	0	2.73728e-007	2148.06	2772.72	2498.93
2745.1	2076.36	38	1.#QNAN	0	0	0	2.75382e-007	2141.58	2745.1	2479.99
2719.31	2053.69	39	1.#QNAN	0	0.016	0	2.86479e-007	2123.69	2719.31	2462.63
2694.15	2031.71	40	1.#QNAN	0	0.015	0	2.78095e-007	2117.05	2694.15	2445.62
2669.96	2010.81	41	1.#QNAN	0	0	0	2.89697e-007	2086.36	2669.96	2428.87
2646.61	1990.47	42	1.#QNAN	0	0.016	0	2.94143e-007	2054.72	2646.61	2412.47
2624.19	1970.76	43	1.#QNAN	0	0	0	2.93404e-007	2070.49	2624.19	2396.95
2602.82	1951.94	44	1.#QNAN	0	0.016	0	3.20511e-007	2048.51	2602.82	2382.18
2582.96	1934.15	45	1.#QNAN	0	0.015	0	3.22035e-007	2044.41	2582.96	2368.58
2563.13	1916.7	46	1.#QNAN	0	0	0	3.36866e-007	1991.38	2563.13	2354.53
2543.53	1899.49	47	1.#QNAN	0	0.016	0	3.36077e-007	1933.34	2543.53	2340.13
2524.91	1883.22	48	1.#QNAN	0	0	0	3.50316e-007	1949.52	2524.91	2326.69
2507.09	1867.45	49	1.#QNAN	0	0.015	0	3.51225e-007	1954.39	2507.09	2313.93
2489.94	1852.3	50	1.#QNAN	0	0	0	3.54936e-007	1951.21	2489.94	2301.57
2472.92	1837.22	51	1.#QNAN	0	0.016	0	3.49462e-007	1921.52	2472.92	2289.11
2456.03	1822.77	52	1.#QNAN	0	0.016	0	3.597e-007	1891.3	2456.03	2276.31
2439.26	1808.13	53	1.#QNAN	0	0	0	3.76631e-007	1871.92	2439.26	2263.58
2423.04	1793.72	54	1.#QNAN	0	0.015	0	3.93599e-007	1894.68	2423.04	2251.39
2407.32	1779.99	55	1.#QNAN	0	0	0	3.87227e-007	1871.48	2407.32	2239.38
2392.55	1766.88	56	1.#QNAN	0	0.016	0	3.89189e-007	1873.39	2392.55	2228.3
2378.39	1754.14	57	1.#QNAN	0	0	0	3.90764e-007	1866.56	2378.39	2217.74
2364.72	1741.77	58	1.#QNAN	0	0.015	0	3.94506e-007	1884.03	2364.72	2207.67
2351.36	1729.64	59	1.#QNAN	0	0	0	4.02889e-007	1865.56	2351.36	2197.8
